posicion_id,tema_id,rank,usuario,plataforma,fecha,texto,engagement
T17_P1,17,4,Twitter::petrogustavo,Twitter,2025-06-11T04:07:34Z,"Ofensiva del EMC, deja víctimas, civiles y de la fuerza pública, conmemoran la muerte en combate de uno de sus líderes, alias Mayimbú, precisamente el que inició el paso hacia el traquetismo. Van 5 civiles muertos y 2 miembros de la policía. Ivan Mordisco se ha aliado hace más de una año a la junta del narcotráfico, al igual que el Clan del Golfo. La junta del narcotráfico ha ordenado mi muerte. Una hipótesis que cob",4335
T17_P2,17,1,Twitter::InesMChapman,Twitter,2025-07-27T02:10:56Z,"Palabras de @MMarreroCruz estremecieron la plaza en el Acto Central en Ciego de Ávila, el 26 de julio de 2025. ¡Seguiremos adelante con optimismo, con confianza y con unidad, porque el Moncada nos enseñó a convertir los reveses en victorias!",1656
T17_P2,17,2,Twitter::SivarNewsSV,Twitter,2025-06-18T20:00:36Z,"🔴 MICROBÚS BLOQUEA LA PANAMERICANA EN PLENO TRÁFICO POR IMPRUDENCIA Gracias al sistema de videovigilancia de Santa Tecla, se registró un acto de imprudencia vial sobre la carretera Panamericana, donde el conductor de un microbús atravesó la unidad en plena vía, deteniendo por completo el flujo vehicular. Las autoridades hacen un llamado al respeto de las normas de tránsito y a mantener una convivencia vial responsabl",1216
T17_P2,17,3,Twitter::InesMChapman,Twitter,2025-04-08T13:05:19Z,Tres oros y cuatro de bronce para el taekwondo cubano en México #CubaInspira http://www.granma.cu/deportes/2025-04-08/tres-oros-y-cuatro-de-bronce-para-el-taekwondo-cubano-en-mexico-08-04-2025-00-04-28 Via @Granma_Digital,1196
T17_P2,17,4,Twitter::isanseba,Twitter,2025-03-29T07:41:24Z,"Trata de intimidar a sus colegas, a ver si consigue rebajarlos a su altura y que se ensucien el ropón como él. Les echa un pulso en el que se dirime el futuro de la democracia… Isabel San Sebastián: Pumpido, del polvo al fango https://www.abc.es/opinion/isabel-san-sebastian-pumpido-polvo-fango-20250329122920-nt.html#vca=compartirrrss&vso=abc&vmc=rrss&vli=fixed-twitter vía @abc_es",970
T18_P1,18,1,Twitter::medicenlajoaqui,Twitter,2025-11-01T01:38:38Z,"Te vi desarmarte de dolor, tocar el fondo más profundo que conociste mientras hacían leña de el árbol caído y mantener la dulzura intacta. Fue difícil para mí y casi imposible lograr desenvolverme en esta canción sin tener sensible el corazón, ganitas de llorar y un orgullo inmenso. Nunca me va a alcanzar la gratitud por el bien que trajiste a mi vida. Te amo Martina ❤️🥹",71492
T18_P1,18,2,Twitter::medicenlajoaqui,Twitter,2025-11-01T20:43:48Z,"Lucas, no sabes lo que valoro que me hayas prestado tanta atención, el abrazo que es para mí este tw. Te juro que tenía pánico, porque solo bailo hace un año y medio y se muy bien el nivel de baile que maneja tini y el elenco de talentosos que están con ella. Pero nada era tan importante como que todo salga como ella lo soñó. 🥹",30947
T18_P1,18,3,Twitter::Guillogo_,Twitter,2024-12-08T21:38:29Z,"Debería estar celebrando el cumpleaños de mi mamá, Patricia Roisinblit. La dictadura la secuestró el 6/10/78, embarazada de mí. Me dio la vida y, por 3 días, todo su amor. Luego me la arrebataron. Su ausencia duele cada día. Feliz cumple, mamá. Que mi amor te alcance donde estés",22724
T18_P1,18,4,Twitter::@slpnoticias,Twitter,2026-02-15T18:11:16Z,"REPORTAN LA DESAPARICION DE TODOS LOS PASAJEROS Y CHOFER DE UN AUTOBÚS EN VALLES #CdValles #SLP SOLO ENCUENTRAN PERTENENCIAS AL INTERIOR Está noche trascendió que en la carretera Valles -El Mante, se encontraba un autobús de la línea vencedor abandonado, con el motor",16629
T18_P2,18,1,Twitter::EnsedeCiencia,Twitter,2025-11-02T13:51:40Z,"En los bosques de Michoacán, Homero protegió los santuarios de la mariposa monarca cuando muchos preferían mirar hacia otro lado. Defendió la tierra con dignidad, sin violencia, solo con amor y valentía. Un día desapareció… y después fue encontrado sin vida. Desde entonces, su partida quedó envuelta en silencio, corrupción y preguntas que nadie ha respondido a casi 5 años de su muerte.",44096
T18_P2,18,2,Twitter::ivanfamil,Twitter,2024-11-30T09:33:57Z,"Cuando en 1629 los franciscanos llegaron por primera vez a Nuevo México, descubrieron que los indígenas ya habían sido visitados por una enigmática mujer a la que llamaban la Dama Azul, una soriana que cruzó el Atlántico más de 500 veces para predicar. Tira del hilo 🧵👇🏽👇🏽👇🏽",9202
T18_P2,18,3,Twitter::EnsedeCiencia,Twitter,2025-11-01T05:45:46Z,"💪🏼ORGULLO MEXICANO 🇲🇽 El Virus del Papiloma Humano es una enfermedad sumamente contagiosa. Existen más de 200 tipos de este, aunque no todos son peligrosos. En promedio, cualquier persona que haya iniciado su vida sexual se contagiará de un tipo de VPH en algún momento de su vida. Eva Ramón Gallegos es una científica originaria de San Juan Bautista Tuxtepec, Oaxaca. Y ha hecho historia al ser la primera en erradicar ",9053
T18_P2,18,4,Twitter::OSWALDORIOSM,Twitter,2025-02-05T16:33:21Z,Ella es una mujer valiente que no ha tenido miedo para cumplir con su deber. Ella es la primera mujer en llegar a ese honroso cargo. Ella ha defendido la Constitución por encima de todo. POR SUPUESTO QUE NOS REFERIMOS A LA MINISTRA NORMA PIÑA.👩🏼 ⚖️ ¡RT SI ESTÁS DE ACUERDO! 🔄,7486
T19_P1,19,1,Twitter::zorrotapatio,Twitter,2025-03-15T04:28:09Z,"🚨 Hoy, Malinali Gálvez, hermana de @XochitlGalvez, ha sido condenada a 89 años de prisión. ¿El delito? Secuestro, tortura y complicidad con Los Tolmex, una de las bandas más sádicas de México. Abro hilo 🧵 con todos los detalles 👇",39657
T19_P1,19,2,Twitter::Guillogo_,Twitter,2024-12-08T21:38:29Z,"Debería estar celebrando el cumpleaños de mi mamá, Patricia Roisinblit. La dictadura la secuestró el 6/10/78, embarazada de mí. Me dio la vida y, por 3 días, todo su amor. Luego me la arrebataron. Su ausencia duele cada día. Feliz cumple, mamá. Que mi amor te alcance donde estés",22724
T19_P1,19,3,Twitter::BisouCaramel_,Twitter,2025-05-02T13:02:34Z,"¡Que nervios!, ya quiero ver el informe del FOBAPROA👇 Arturo Zaldivar, Abogado Fobaproa. Patricia Armendáriz, funcionaria del Fobaproa. Altagracia Gómez, junto con 8 miembros de su familia, beneficiados del Fobaproa. Alfonso Durazo, Coordinador de campaña Esteban Moctezuma Barragán, Secretario de Desarrollo Social, Educación y Gobernación. Ignacio Mier, Presento y promovió la iniciativa. Juan Ramón De La Fuente, Secr",11662
T19_P1,19,4,Twitter::sol__despeinada,Twitter,2025-09-30T00:34:49Z,"JM afirmó más de una vez que gente como Robertito son pedófilos. Robertito no dijo nada. JM dijo un día que no odiamos lo suficiente a los periodistas. Robertito no dijo nada. JM dijo un día que los femicidios no existen. Robertito no dijo nada. Este gobierno facilitó todo para que un periodista pierda su calidad de vida trabajando en una marcha. Y no, Robertito no dijo nada. Robertito defiende a los que motivan y al",7655
T19_P2,19,1,Twitter::JTrianaT,Twitter,2025-07-30T13:32:29Z,"El ""zar anticorrupción"" de Aduanas, Alex Tonatiuh Márquez, está acusado de huachicol fiscal. Vive escoltado en Polanco y presume relojes de lujo de 8 mdp. Lo puso en el cargo Rafael Marín Mollinedo, titular de Aduanas… y primo de Nico, el chofer de @lopezobrador_. Unas ratas.",8205
T19_P2,19,2,Twitter::ElAmaDeCasa1,Twitter,2025-10-02T00:04:17Z,Aquí aparece el documento que López recibió de las manos de Cabeza de Vaca denunciando el huachicol que pasaba de EUA a Tamaulipas. Esto fue en 2020. López estaba enterado y no hizo NADA. López está metido hasta el cuello. https://youtu.be/PfXz5RsjNyM?si=NcH3e2bY-Hn8XsRF,4603
T19_P2,19,3,Twitter::JTrianaT,Twitter,2025-03-09T17:39:07Z,".@Claudiashein convocando al Zócalo a Rocha Moya, Américo Villarreal, Alfonso Durazo, Salgado Macedonio, Cuauhtémoc Blanco, Ramírez Bedolla y a los abogados del ""Mayo"" Zambada para demostrarle a EE.UU. su firme compromiso con el combate al narcotráfico. #NarcoFest",3405
T19_P2,19,4,Twitter::GildoGarzaMx,Twitter,2024-12-05T18:44:27Z,"#Desliz Entre huachicoleros te veas... En junio de 2020, la Fiscalía General de Texas destapó una investigación que señalaba a los hermanos Carmona Angulo, proveedores clave de la administración pública en Tamaulipas. Estos personajes no solo habían sido parte del gobierno durante el sexenio panista, sino que su ascenso se facilitó gracias a las conexiones del cuñado incómodo, José Ramón Gómez Leal (dos veces procesa",3001
T20_P1,20,1,Twitter::JackDeLaConcha,Twitter,2025-04-10T16:04:12Z,"Hoy me subí a Transmilenio y esta señora estaba ocupando tres puestos, no le importó que de pie estuviera una señora embarazada, un señor de 80 años y un veterano de la guerra sin una piernita. RT para darla a conocer.",7730
T20_P1,20,2,Twitter::Rincon001A,Twitter,2024-12-18T22:49:30Z,"Atención 🇨🇴 Vicky Dávila acaba de hacer el trino del mes ""Si yo estuviera en Semana la volvería a tumbar de su cargo. Ahora estoy dedicada a que gente como usted nunca vuelva a ser gobierno"" Tremenda mujer ! Bravoooo Vicky",7682
T20_P1,20,3,Twitter::GuimonacoOk,Twitter,2024-11-29T18:46:00Z,"Me enteré de que hay gente en nuestro país que, imitando la costumbre de EEUU, celebra el Día de Acción de Gracias La diferencia es que en EEUU el pavo está sobre la mesa y acá los pavos se sientan al rededor",7001
T20_P1,20,4,Twitter::Diariodenarco,Twitter,2024-12-10T16:30:00Z,"""Ni todas las mujeres son buenas, ni todos los hombres son malos"", En Morelia, Michoacán, Angelica Arroyo Arellano, engaño a su novio Pablo, con Max, un Sicario, la mujer fingió su secuestro, cito a Pablo y Max lo ejecuto, la mujer huyo y Max esta siendo protegido por la Fiscalía +visto2024 NOTA EN EL ENLACE: https://www.narcoenmexico.com/2024/04/en-morelia-michoacan-angelica-engano-su.html",6671
T20_P2,20,1,Twitter::Vanesa28T,Twitter,2025-01-25T02:09:22Z,"Robertito diciéndole ""luciano"" a luciana a propósito y ""mosquita muerta"" a luz, que lindo el conductor estoy segura que si a él le dicen chupa PIJ4 se ofende #GranHermano",9712
T20_P2,20,2,Twitter::micachapame,Twitter,2025-04-01T02:59:46Z,"la única mujer con CUATRO versus que se las bancó SOLITA, contra la censura, misoginia y racismo y toda la producción metiéndole mierda TODOS LOS DÍAS EL FANDOM DE PVTA MADRE QUE TENES LUZ TITO 🛐 #GranHermano",7378
T20_P2,20,3,Twitter::micachapame,Twitter,2025-06-19T02:24:27Z,"VIVA EL CINISMO, VIVA LA OSCURIDAD, VIVA LA TROLUZNETA, VIVAN LOS VERSUS, VIVA LUZ TITO 🚬 LUZ AL 9009 #GranHermano",7075
T20_P2,20,4,Twitter::micachapame,Twitter,2025-05-23T01:27:19Z,"tana: aprendé a quererte insegura eugenia: mirá como tira golpes bajos la ESTÚPIDA tana: te falta amor, tomás y haces mamarrachos LA ACOGOTADA DEVORÓ, AYER EUGENIA LE TIRÓ DEL NOVIO Y QUE NO TENÍA AMIGOS A LUZ Y AHORA LLORA GOLPES BAJOS JAJAJJJSJJS LUZ AL 9009 #GranHermano",6942
T21_P1,21,1,Twitter::@Garcimonero,Twitter,2026-05-04T06:29:45Z,"Hay que hacer el pase de lista de los presuntos narcos de Morena, hay mucho más de 43. 1. López Obrador 2.Rocha Moya 3. Américo Villarreal 4. Ricardo Monreal 5. Adán Augusto López 6. Evelyn Salgado 7. Salgado Macedonio 8. Alfonso Durazo 9. Abelina López 10. Andy 11. Hernán Bermúdez 12. María del Pilar Ávila 13. Diego Rivera 14. Cuauhtemoc Blanco 15. Epigmenio 16. Alfredo Ramírez Bedolla 17. Pedro Haces 18. Alfonso Ro",12250
T21_P1,21,2,Twitter::brozoxmiswebs,Twitter,2025-04-25T15:48:37Z,"Mis chamacas y chamacos. En lo que la móndriga censura se impone, se pospone o se descompone, ya tenemos el #TeneBrozo para hoy en la noche, a las 20:00 por @latinus_us Órale!",6068
T21_P1,21,3,Twitter::brozoxmiswebs,Twitter,2024-11-01T15:43:53Z,"Mis chamacas inimpugnables. Mis chamacos sobreseídos. Hemos aprobado un transitorio quinto que permite al respetable y al payaso, chacotear un rato con el #TeneBrozo de esta noche. Será a las 20:00 por @latinus_us . Sólo por hoy… Órale!",5241
T21_P1,21,4,Twitter::DavidVargasA18,Twitter,2025-11-02T17:19:47Z,"Felipe Calderón y el narcotráfico en Michoacán: “La única que negoció con nosotros fué la hermana del presidente Calderón, y es Luisa María Calderón “La Cocoa” del PAN. Querían negociar otros, pero les dijimos que no”. La Tuta: Familia Michoacana. RT👇",5233
T21_P2,21,1,Twitter::NandoBastias,Twitter,2025-02-16T20:14:15Z,"Mónica Palencia se promovió como una supuesta ""abogada"" y ""defensora de Derechos Humanos"", y no fue más que un peón de Noboa para imponer una política de miedo y negligencia en materia de seguridad Como profesional, servidora pública y ciudadana, dejó en vergüenza al Ecuador 🧵",1797
T21_P2,21,2,Twitter::ElInformante_1,Twitter,2025-02-16T07:06:55Z,"🔴 𝗘𝗡𝗦𝗨𝗖𝗜𝗔𝗡 𝗙𝗜𝗘𝗦𝗧𝗔 𝗗𝗘𝗠𝗢𝗖𝗥𝗔́𝗧𝗜𝗖𝗔 ▶️ Cuando asume un Parlamento debe ser una fiesta democrática. Sin embargo, en las barras había dos TUPAMAROS ASESINOS, Lucía Topolansky y José Mujica, violadores de los Derechos Humanos que siguen impunes. Dan asco.",321
T21_P2,21,3,Twitter::lahoragt,Twitter,2025-05-02T17:21:58Z,"#AhoraLH | Rosalina Tuyuc, integrante de Conavigua y activista de derechos humanos, se manifiesta respecto a la ""persecución del sistema de justicia"" contra Luis Pacheco y Héctor Chaclán. 📹✍️: Daniel Ramírez/LH",307
T21_P2,21,4,YouTube::@Faulteus,YouTube,2025-06-06T21:00:22Z,"Derechos humanos jajajajajajajaja a la verga sus derechos. Esas escorias no merecen derechos humanos, pues han abandonado su humanidad.",3
T22_P1,22,1,Twitter::GNocturnaMX,Twitter,2025-10-02T22:07:25Z,"#EnLaMiraGN La cámara de seguridad de un establecimiento de postres ubicado sobre la calle Libertad entre Atenas y Bruselas, en la colonia Moderna, captó el momento en el que un grupo de jóvenes llegan al lugar y tras pedir sus bebidas una de ellas, la cual viste blusa clara y pantalón tinto se percata de que hay un celular 16 pro, por lo que sin pensarlo dos veces, lo toma y lo guarda entre sus pertenencias tras rec",2221
T22_P1,22,2,Twitter::JaliscoRojo,Twitter,2024-12-06T23:24:32Z,"En el cruce de las avenidas Juan Palomar y Arias y Universidad, en la colonia Puerta de Hierro de Zapopan chocó una camioneta Toyota tipo familiar contra un motociclista el cual murió.",1659
T22_P1,22,3,Twitter::carlosmartinh,Twitter,2025-05-27T12:44:58Z,"⚠️ ¡Precaución! Se han detectado motos que provocan el famoso “montachoques” para extorsionar a conductores en calles de la ciudad. 🚨 La modalidad consiste en simular un accidente menor para exigir dinero, intimidar ó algún otro delito. 📍 El último caso reportado fue en calle Keppler, zona de Angelópolis en El Cortijo, #Puebla. 🚗 El automovilista tuvo suerte de que ocurriera frente a su fraccionamiento.",1647
T22_P1,22,4,Twitter::JaliscoRojo,Twitter,2025-02-15T17:22:54Z,"Mónica Hernández (A) “Calvin Klain” es señalada de realizar ventas de artículos vía Facebook, y cuando se citan en un punto en la zona de la colonia Arroyo hondo de Zapopan llegan dos sujetos armados en motos, y aparentemente los asaltan a todos quitándoles el dinero y objetos.",1520
T22_P2,22,1,Twitter::jlopezsaffie,Twitter,2025-04-23T02:58:35Z,"Más fundamentos cuando hablemos de la infraestructura penitenciaria para Chile. Desde el @mop_chile jugamos un rol fundamental en proveer infraestructura para la seguridad pública, dentro de ella, modernas cárceles, con mejores condiciones de reclusión y, sobretodo, mayor seguridad en la gestión carcelaria. Hacemos un llamado a las y los candidatos a enfrentar la discusión sobre la seguridad con visión de Estado, pro",1285
T22_P2,22,2,Twitter::SivarNewsSV,Twitter,2025-06-18T20:00:36Z,"🔴 MICROBÚS BLOQUEA LA PANAMERICANA EN PLENO TRÁFICO POR IMPRUDENCIA Gracias al sistema de videovigilancia de Santa Tecla, se registró un acto de imprudencia vial sobre la carretera Panamericana, donde el conductor de un microbús atravesó la unidad en plena vía, deteniendo por completo el flujo vehicular. Las autoridades hacen un llamado al respeto de las normas de tránsito y a mantener una convivencia vial responsabl",1216
T22_P2,22,3,Twitter::PNCSV,Twitter,2024-12-16T22:17:15Z,"Este homeboy de la MS13 es Julio César Vásquez Servellón, alias Tamba o Crazy. Es uno de los remanentes delincuenciales del distrito de San Marcos, quien trató de huir del cerco de seguridad instalado en dicha zona, pero no pudo escapar de la justicia. Tiene antecedentes desde el año 2008 por robo agravado, desórdenes públicos y resistencia. Buscó ocultar su pertenencia a la pandilla cubriendo los tatuajes que lo del",773
T22_P2,22,4,Twitter::C5_CDMX,Twitter,2025-07-02T23:00:03Z,"🚨🚗💥🛻 ¿TE CHOCARON Y CREES QUE SE TRATA DE UN MONTACHOQUES? ⚠️🗣️ Reporta a quienes se dedican a provocar accidentes vehiculares para obtener recursos económicos o materiales mediante amenazas y/o extorsión 🚫🫵🏻🛑 Si eres víctima o testig@ de esta modalidad, sigue las siguientes recomendaciones de seguridad ⬇️📋🛡️✅ Llámanos al ☎️#911CDMX, o escríbenos por nuestras redes sociales 👩🏻 💻🛜 Meta (Facebook) http://bit.ly/C5CDMX ",722
T23_P1,23,1,Twitter::DANTE_eloficial,Twitter,2025-03-15T17:18:15Z,"¡BAJO TU AMPARO.! Bajo tu amparo nos acogemos, Santa Madre de Dios, no desprecies nuestras súplicas en las necesidades, antes bien líbranos de todo peligro, oh Virgen gloriosa y bendita. Amén. ✨🌹🙏🏼❤️✝️❤️🙏🏼🌹✨",7363
T23_P1,23,2,Twitter::ElQueLosDELATA,Twitter,2025-02-15T05:27:30Z,"Así, de chiquita, sumercé abrazaba a Pablo Escobar cuando iban a la Hacienda Napoles con su papá, el putrido narco Frank Holguin, a visitarlo. ¿Si lo recuerda? Le cuento que mi ya me lo han contado todito del chamiso familiar en el que nació, honorable senadora.",6290
T23_P1,23,3,Twitter::DesdeLaFeMx,Twitter,2024-12-11T13:00:00Z,"Este 11 de diciembre estamos en la Casita de la Morenita del Tepeyac, en la Basílica de Guadalupe. Te invitamos a dejar en este post tus peticiones o agradecimientos. Los pondremos a los pies de Nuestra Reina y Madre. 😇🙏 ¡VIVA LA VIRGEN DE GUADALUPE!",5609
T23_P1,23,4,Twitter::KoolMetafora,Twitter,2024-12-24T07:23:38Z,"Se llama Valentina Gómez, candidata a congresista por Texas propone ejecuciones públicas para los inmigrantes ilegales. Colombiana de extrema derecha, apoya a Uribe y la parapolitica. El q no quiera ver lo q significa la extrema derecha es cómplice",4760
T23_P2,23,1,Twitter::@Garcimonero,Twitter,2026-05-04T06:29:45Z,"Hay que hacer el pase de lista de los presuntos narcos de Morena, hay mucho más de 43. 1. López Obrador 2.Rocha Moya 3. Américo Villarreal 4. Ricardo Monreal 5. Adán Augusto López 6. Evelyn Salgado 7. Salgado Macedonio 8. Alfonso Durazo 9. Abelina López 10. Andy 11. Hernán Bermúdez 12. María del Pilar Ávila 13. Diego Rivera 14. Cuauhtemoc Blanco 15. Epigmenio 16. Alfredo Ramírez Bedolla 17. Pedro Haces 18. Alfonso Ro",12250
T23_P2,23,2,Twitter::_ElenaRios,Twitter,2024-12-09T18:55:50Z,"Hoy se cumplen 5 años y 3 meses desde que me intentaron #MatarConÁcido. Él es Juan Antonio #VeraHernández, conocido como #TonyVera. Las autoridades de #Oaxaca nunca lo han podido aprehender, sigue PRÓFUGO DE LA JUSTICIA. #PorFavor ayúdame a compartir su rostro para encontrarlo. Solo pido #Justicia. Mientras tanto, su padre, Juan Antonio, #VeraCarrizal, Ruben #LoaezaCharrez y Ruvicel #HernándezRíos se encuentran en Pr",3931
T23_P2,23,3,Twitter::MarytaLeon,Twitter,2025-09-27T13:57:12Z,"Pedro Tomás Pacheco Mago recibió ayer en Valencia, estado Carabobo, las dos medallas de bronce que ganó en la fase regional de las Olimpiadas Recreativas de Matemática y Lengua 2025. Pedro Tomás participó por primera vez este año en las competencias que organiza @motoresporlapaz Pedro Tomás asiste a una microescuela comunitaria de las muchas, miles, que el proyecto El Bello Árbol ha identificado, y apoya, en toda Ven",3389
T23_P2,23,4,Twitter::MarculiTime,Twitter,2025-01-18T01:55:57Z,"La Tora diciendo que papucho y Juan Pablo tienen razón en la discusión con Santiago por la comida sin TAC ?????????????? Yo no puedo aceptar que ella piense así, le tienen que haber bajado línea sino no se explica #GranHermano",2360
T24_P1,24,1,Twitter::Orlando71156528,Twitter,2025-07-27T14:35:28Z,"Dos damas de hierro, a las que Colombia les debe su valentía, valor y arrojo, son verdaderas heroínas de la justicia, en el país del cartel de la toga.",10366
T24_P1,24,2,Twitter::EstebanMerchan7,Twitter,2024-12-07T08:10:10Z,"Qué triste es ver cómo alguien que fue un ícono de belleza, profesionalismo y talento se ha convertido hoy en la mascota mediática de un presidente incapaz de gobernar. Un presidente que, cada vez que habla, solo destila odio y acumula tantos escándalos de corrupción que ya ni siquiera podemos contarlos. Es interesante observar cómo, además de actuar como mascota, ahora se ha convertido en un malabarista gramatical, ",5223
T24_P1,24,3,Twitter::FullDemocracia,Twitter,2025-04-21T14:28:35Z,"¡¡Difunde!! Sr. Secretario de Estado @USAGovEspanol @marcorubio e instituciones @USCIS_es y @miFBIHouston : En Ecuador, la asambleísta Mónica Palacios @MoniPalaciosZ de nacionalidad ecuatoriana y estadounidense por naturalización, es una activista política PRO gobiernos antidemocráticos, corruptos y dictadores, como @NicolasMaduro en #Venezuela, Daniel Ortega @PresidenciaNI en #Nicaragua y Díaz-Canel @DiazCanelB en #",4823
T24_P1,24,4,Twitter::AdrianaVeterin,Twitter,2024-12-13T03:39:55Z,"O me nombra hijueputa, o vuela mierda al zarzo porque voy a decir lo que sé. Por esto fue que les tocó nombrar a este depravado como embajador en Tailandia 🤔🤔 Mañana sale Mordisco exigiendo el ministerio de defensa.",4681
T24_P2,24,1,Twitter::PoderCiudadanoo,Twitter,2025-04-08T18:49:03Z,"🔴 ¡INDIGNANTE! MADRE AGREDE A TODOS PARA SALVAR A SU HIJO AGRESOR EN POLANCO 😡🤬 ¡LO QUE ESTÁS A PUNTO DE VER TE VA A HERVIR LA SANGRE! 🚨 Una escena de vergüenza nacional quedó grabada y ya le está dando la vuelta a todo México. En pleno Polanco, una mujer —ya apodada como #LadyPolanco— impidió la detención de su hijo, quien minutos antes había agredido a un adulto mayor y causado lesiones a varias personas. 😱 ¿Lo más",14676
T24_P2,24,2,Twitter::OSWALDORIOSM,Twitter,2025-02-05T16:33:21Z,Ella es una mujer valiente que no ha tenido miedo para cumplir con su deber. Ella es la primera mujer en llegar a ese honroso cargo. Ella ha defendido la Constitución por encima de todo. POR SUPUESTO QUE NOS REFERIMOS A LA MINISTRA NORMA PIÑA.👩🏼 ⚖️ ¡RT SI ESTÁS DE ACUERDO! 🔄,7486
T24_P2,24,3,Twitter::GloriaMonteneg,Twitter,2025-05-22T00:00:36Z,"Hoy me toca partir al llamado de Dios, pero me voy con la esperanza de un Perú mejor, sin corrupción, con valores, pero sobre todo, con leyes y políticas a favor de los más vulnerables. Si queremos cambiar al Perú es necesario involucrarnos, no rehuir a las responsabilidades y ser parte del cambio. Nunca dejen de luchar por sus derechos y cuando la coyuntura lo amerite tengan siempre listas las zapatillas!! Pasar de ",6875
T24_P2,24,4,Twitter::misteropinologo,Twitter,2025-09-01T23:16:05Z,@MONAQUILOMBERA Él tiene todo el derecho de hacer humor con lo que quiera y nosotros todo el derecho de enojarnos. Mas si se mete con Selena.,1666
T25_P1,25,1,Twitter::babstlg_,Twitter,2025-08-03T15:29:10Z,"se fosse uma página séria msm a monica nem estaria dirigindo, pois ela é uma criança 😉",69367
T25_P1,25,2,Twitter::monicatrintin20,Twitter,2025-11-02T17:50:40Z,"Oi gente, sou eu a Monica, a menina da parabólica💗 tô fazendo minha casinha e queria deixar ela bem bonitinha, mas ainda falta mobiliar 🥹 Se quiserem me ajudar a deixar meu cantinho pronto, vou amar demais 💕 https://www.vakinha.com.br/vaquinha/quero-sua-ajuda-pra-mobiliar-minha-casinha?utm_source=google.com Caso queira doar no meu pix: 25665791-fa43-4a74-b3dc-3dc66fd1c72a",66197
T25_P1,25,3,Twitter::rossgellxr,Twitter,2025-03-06T02:00:47Z,a monica que inventou a teoria de que as mulheres ficam mais confortáveis em usar o cabelo natural quando se apaixonam e é recíproco,28787
T25_P1,25,4,Twitter::zzveigha,Twitter,2025-03-29T13:39:51Z,eu deixo vc me bater me enforcar arrancar meus cabelos enfiar uma faca no meu pescoço atirar na minha testa 80 vezes só não faz TRATAMENTO DE SILÊNCIO COMIGO POR FAVOR,25629
T25_P2,25,1,Twitter::Connie_Gdl,Twitter,2024-12-12T04:35:01Z,"¡Su llegada llenó de alegría, Su llegada llenó de alegría. De luz y armonía, de luz y armonía. De luz y armonía todo el Anáhuac! Viva La #VirgenDeGuadalupe Ella interceda por nosotros! 🙏🙏❤️🌹🌹🤍🫶💚💐🇲🇽",5461
T25_P2,25,2,Twitter::Connie_Gdl,Twitter,2025-02-17T02:06:11Z,"#VirgenDeGuadalupe 🩵🙏 Dios te salve, María, llena eres de gracia; El Señor es contigo. Bendita Tú eres entre todas las mujeres y bendito, es el fruto de tu vientre, Jesús. Santa María, madre de Dios, ruega por nosotros, pecadores, ahora y en la hora de nuestra muerte. Amén.",3184
T25_P2,25,3,Twitter::LaTri,Twitter,2024-11-17T16:50:40Z,Tuvimos una visita especial 🫶🏽 La mamá de Gonzalo nos preparó un encocado Aprobado por La Tri ✅🇪🇨,2512
T25_P2,25,4,Twitter::1MarkachorrAmoR,Twitter,2025-04-16T14:01:48Z,Buendiaaa a Todxs.. En Esta Jungla en q Sobrevivimos.. Nos Ponemos Tantos Limites.. Tantos Candaditos.. Y No Nos Atrevemos a ViVir..a Sentir SER..Libres..Y ViviR ese AmoR.. Disfrutar De Ese Viaje Postergado🫂 Musikero Quiero Sentir🔥🎶 ☕️Con Aroma a Mujer💋 Nos Atrevemos? 😉,2338
T26_P1,26,1,Twitter::OMFA_Refugio,Twitter,2025-09-27T18:25:41Z,"Su estado es tremendo, ya está con nosotros Necesitamos ayuda ✨Alias de Mercado Pago: Omfamoreno ✨Alias Banco Nacion: Omfitas ✨PayPal: OrgMiFielAmigo ✔️Cuentas a nombre de Yanina Dalinger",3776
T26_P1,26,2,Twitter::OMFA_Refugio,Twitter,2025-11-10T02:08:04Z,AYUDA ‼️ URGENTE. 🚨 LA ATROPELLARON Y LA DEJARON AHÍ TIRADA Ya está con nosotros necesitamos ayuda para su atención 📍Alias Mercado Pago: Omfamoreno 📍Alias Banco Nacion: Omfitas 📍PayPal: OrgMiFielAmigo 🐶Cuentas a nombre de Yanina Dalinger,2777
T26_P1,26,3,Twitter::christiansanzok,Twitter,2024-12-17T23:12:41Z,"Esta mujer se llama Solana González, es mendocina y se la pasa estafando a través del pago ""fingido"" por Mercado Pago Viralicen...",1891
T26_P1,26,4,Twitter::OMFA_Refugio,Twitter,2025-02-04T18:59:36Z,Nadie nos ayudó con ella. Es una viejita no la dejemos desamparada Ya la fuimos a buscar pero sin ayuda es imposible que se recupere 📍 ALIAS DE MERCADO PAGO: OMFAmoreno 📍PAYPAL: 👇 https://paypal.me/OrgMiFielAmigo?country.x=AR&locale.x=es_XC 📍ALIAS BANCO NACION: OMFITAS,1810
T27_P1,27,1,Twitter::agusantonetti,Twitter,2025-04-02T18:58:20Z,"Acaban de asesinar en México a una de las madres buscadoras de Jalisco. Se trata de Teresa González Murillo, intentaron secuestrarla y, al no conseguirlo, le dispararon en la cabeza. Teresita buscaba a su hermano desaparecido desde septiembre del 2024. Esto es gravísimo.",62099
