palabra,tema_id,sub_id,rol,participation,z_within_degree,grado_total
presidente,12,6,conector_provincial,0.9131,3.3675,76
ejercito,12,5,broker,0.8946,0.3906,44
lopez,12,1,broker,0.875,2.4464,53
obrador,12,1,broker,0.8853,0.4805,44
pri,12,4,broker,0.8955,0.603,37
trump,12,3,broker,0.9061,1.6036,59
unidos,12,3,broker,0.8896,1.6036,49
donald,12,3,broker,0.8864,-0.1782,19
gringo,12,3,broker,0.8822,0.7127,30
crimen,12,7,conector_provincial,0.8909,3.266,45
andres,12,1,broker,0.865,-0.1747,20
dra,12,2,broker,0.8926,-0.2673,22
transformacion,12,2,broker,0.8971,-0.2673,27
playa,12,8,broker,0.8771,1.633,23
fiscal,12,1,broker,0.8537,1.1358,29
president,12,0,broker,0.8629,1.4696,46
amenazar,12,9,broker,0.8639,-0.4472,13
prueba,12,1,broker,0.8678,1.4635,37
mananera,12,6,broker,0.8876,0.3742,26
frontera,12,3,broker,0.8715,-0.1782,24
actual,12,6,broker,0.8809,0.3742,23
miramar,12,8,broker,0.5,-0.8165,2
narcotrafico,12,3,broker,0.8736,0.2673,25
sexenio,12,4,broker,0.8854,0.603,24
andy,12,1,broker,0.8,0.1529,15
daniel,12,6,broker,0.8,-0.3742,5
mandato,12,6,broker,0.8643,0.3742,19
york,12,5,broker,0.8757,-0.6509,13
norona,12,4,broker,0.8532,0.603,19
puerto,12,8,broker,0.8762,0.0,31
pertenecer,12,7,broker,0.87,1.2247,20
kks,12,4,broker,0.8047,0.603,13
declarar,12,6,broker,0.8611,-0.3742,12
tormenta,12,-1,periferico,0.0,0.0,1
tropical,12,-1,periferico,0.0,0.0,1
cubano,12,5,broker,0.8438,-0.6509,8
prianistas,12,8,broker,0.8884,0.8165,22
soberano,12,5,broker,0.8402,-0.1302,13
combatir,12,7,broker,0.8443,-0.3062,17
migrant,12,3,broker,0.7901,-0.6236,9
soltar,12,9,broker,0.8532,-0.4472,19
gobernante,12,8,broker,0.8828,0.8165,16
get,12,0,periferico,0.1244,1.9306,15
know,12,0,periferico,0.0,2.1612,15
dama,12,10,broker,0.7222,0.0,6
hierro,12,10,periferico,0.4444,0.0,3
ilegal,12,1,broker,0.876,-0.1747,22
eliminar,12,12,broker,0.8753,1.2247,19
humanidad,12,7,broker,0.8975,0.2041,19
fuero,12,8,broker,0.875,0.0,12
tipico,12,5,broker,0.8,-0.6509,5
irma,12,1,periferico,0.4444,-0.83,3
like,12,0,conector_provincial,0.5822,3.0833,30
mamada,12,9,broker,0.876,-0.4472,11
termino,12,1,broker,0.6667,-0.5024,6
manda,12,4,broker,0.75,-0.9045,4
dron,12,3,broker,0.8,-1.5145,10
day,12,0,periferico,0.0,1.2391,11
live,12,0,periferico,0.0,-0.6051,3
tortilla,12,7,broker,0.75,0.2041,8
presunto,12,1,broker,0.68,0.1529,10
borrega,12,1,periferico,0.4444,-1.1577,3
ayotzinapa,12,4,broker,0.5,-0.9045,2
sindicato,12,7,broker,0.8,-0.3062,5
thank,12,0,periferico,0.2266,1.9306,16
presionar,12,5,broker,0.7222,-0.1302,6
new,12,0,broker,0.58,0.0864,10
victor,12,1,broker,0.56,-0.5024,5
happy,12,0,periferico,0.0,-0.1441,5
going,12,0,periferico,0.0,0.0864,6
erario,12,12,broker,0.625,-0.8165,4
photo,12,0,periferico,0.0,-0.3746,4
youtube,12,0,broker,0.8438,-0.3746,16
cabecilla,12,7,broker,0.75,-0.3062,4
imperio,12,3,periferico,0.375,-0.6236,4
marchar,12,10,broker,0.84,0.0,10
tardar,12,7,broker,0.8611,-0.3062,12
gabriel,12,8,broker,0.75,-1.633,4
nexo,12,9,broker,0.75,-0.4472,4
balazo,12,8,broker,0.8367,-0.8165,14
see,12,0,periferico,0.2551,1.4696,14
please,12,0,periferico,0.0,0.5475,8
oreja,12,2,broker,0.72,-1.6036,5
martha,12,1,periferico,0.0,-0.5024,3
criminales,12,9,broker,0.72,-0.4472,5
never,12,0,periferico,0.0,-0.1441,5
every,12,0,periferico,0.0,0.778,9
ebrard,12,4,broker,0.75,-0.9045,4
vuelo,12,1,broker,0.75,-0.5024,8
much,12,0,periferico,0.24,1.7001,15
mananero,12,7,broker,0.5,-0.3062,2
chingada,12,7,broker,0.8571,-0.3062,7
military,12,0,periferico,0.0,-0.6051,3
war,12,0,periferico,0.0,-0.3746,4
represion,12,7,broker,0.5,-0.8165,2
tlatelolco,12,6,broker,0.6667,-0.3742,3
together,12,0,periferico,0.0,-0.6051,3
genio,12,7,broker,0.8333,-0.8165,6
amp,12,0,broker,0.6667,-0.6051,6
even,12,0,periferico,0.0,0.778,9
alcaldia,12,7,broker,0.6667,-0.8165,3
things,12,0,periferico,0.0,0.0864,6
light,12,0,periferico,0.0,-0.8357,2
really,12,0,periferico,0.0,-0.3746,4
olvidado,12,6,periferico,0.0,-0.7483,1
need,12,0,periferico,0.0,0.0864,6
money,12,0,periferico,0.0,0.317,7
times,12,0,periferico,0.0,-0.8357,2
barbaro,12,12,broker,0.7755,-0.8165,7
pastor,12,7,broker,0.6667,-0.3062,3
history,12,0,periferico,0.0,-0.3746,4
actually,12,0,periferico,0.0,-0.8357,2
first,12,0,periferico,0.0,-1.2967,1
next,12,0,periferico,0.0,-0.6051,3
got,12,0,periferico,0.0,-0.3746,4
lol,12,0,periferico,0.0,-0.8357,2
white,12,0,periferico,0.0,-0.8357,2
home,12,0,periferico,0.4444,-0.8357,3
want,12,0,periferico,0.0,0.5475,8
posicion,12,6,broker,0.5,-0.3742,2
always,12,0,periferico,0.0,0.778,9
back,12,0,periferico,0.0,-0.8357,2
actualizar,12,6,periferico,0.0,-0.3742,1
atte,12,6,broker,0.5,-0.3742,2
decreto,12,6,broker,0.5,-0.3742,2
nothing,12,0,periferico,0.2778,-0.1441,6
mediocres,12,4,periferico,0.0,-0.9045,1
autoritarismo,12,6,broker,0.6667,-0.7483,3
sii,12,7,broker,0.6667,-0.3062,3
helped,12,0,periferico,0.0,-0.6051,3
two,12,0,periferico,0.0,-0.6051,3
mexican,12,0,periferico,0.449,-0.1441,7
ago,12,0,broker,0.5,-1.0662,2
herida,12,6,broker,0.6667,-0.3742,3
psicologia,12,5,periferico,0.0,-0.6509,1
coming,12,0,periferico,0.0,-1.0662,1
recaudacion,12,12,periferico,0.0,-0.8165,1
cocaina,12,3,periferico,0.4444,-1.069,3
give,12,0,periferico,0.0,-0.8357,2
completar,12,1,periferico,0.0,-1.4853,1
porra,12,12,broker,0.5,1.2247,2
said,12,0,periferico,0.0,-0.6051,3
major,12,0,periferico,0.0,-1.2967,1
bronce,12,4,periferico,0.0,-0.9045,1
creer,24,21,broker,0.9526,1.4142,114
pasar,24,0,broker,0.9579,1.2247,132
hablar,24,-1,broker,0.953,0.0,109
mal,24,-1,broker,0.9498,0.0,109
puro,24,16,broker,0.9502,0.0,98
peor,24,0,broker,0.9475,1.2247,86
andar,24,10,broker,0.9506,1.2247,90
parecer,24,18,broker,0.9496,0.0,91
caso,24,1,broker,0.9487,1.8631,78
alguien,24,-1,broker,0.9495,0.0,79
buscar,24,4,broker,0.9489,2.2923,86
claro,24,2,broker,0.9486,1.206,79
problema,24,6,broker,0.9491,0.6614,82
malo,24,12,broker,0.9486,1.6977,75
terminar,24,11,broker,0.9469,1.2414,77
unico,24,15,broker,0.9521,1.4142,79
importar,24,5,broker,0.9477,-0.2673,78
pan,24,9,conector_provincial,0.9461,2.5298,70
meter,24,8,broker,0.9449,1.7408,61
pregunta,24,2,broker,0.9453,-0.603,58
viejo,24,7,broker,0.9434,1.9415,64
traer,24,10,broker,0.9489,1.2247,63
facil,24,8,broker,0.9443,1.1315,57
pedo,24,0,broker,0.9388,-0.8165,28
calderon,24,5,broker,0.9363,1.069,41
felipe,24,5,broker,0.8642,-1.6036,9
correr,24,1,broker,0.9448,0.3922,55
deberiar,24,7,broker,0.9438,1.3868,49
agarrar,24,1,broker,0.9413,0.8825,49
desaparecer,24,16,broker,0.9423,0.0,41
serio,24,2,broker,0.9413,1.206,40
explicar,24,-1,broker,0.936,0.0,34
actuar,24,2,broker,0.9259,0.3015,36
circo,24,9,broker,0.9141,0.0,16
afectar,24,6,broker,0.936,1.3229,44
maldito,24,12,broker,0.9386,0.9701,46
siquiera,24,18,broker,0.9325,0.0,34
suceder,24,14,broker,0.9402,0.6325,45
gordo,24,1,broker,0.9025,-0.0981,21
repetir,24,13,broker,0.9403,0.4423,33
pinche,24,17,broker,0.941,1.4596,43
horrible,24,15,broker,0.9394,0.0,29
cuanto,24,14,broker,0.9314,2.1082,48
wey,24,20,broker,0.9437,1.069,35
idea,24,15,broker,0.9277,1.4142,37
raro,24,17,broker,0.9378,1.4596,30
organizado,24,5,broker,0.9407,1.069,47
perdon,24,7,broker,0.9349,-0.2774,26
arreglar,24,6,broker,0.8889,0.6614,18
abuela,24,4,broker,0.8099,0.1348,11
impunidad,24,1,broker,0.9286,-0.0981,28
propiedad,24,8,broker,0.937,-0.6963,29
demostrar,24,4,broker,0.9395,0.6742,46
feo,24,7,broker,0.9337,-0.2774,28
levantar,24,13,conector_provincial,0.9322,2.654,35
despues,24,11,broker,0.8905,1.8207,26
comunista,24,16,broker,0.9337,1.4142,28
patron,24,14,broker,0.9383,-0.1054,36
suponer,24,8,broker,0.9271,-0.6963,24
alo,24,19,broker,0.9324,1.8371,31
cantar,24,11,broker,0.9311,-0.4966,28
ocurrir,24,11,broker,0.9349,-0.4966,26
segun,24,19,broker,0.9086,-0.2041,19
doble,24,0,broker,0.9198,-0.8165,18
convenir,24,13,broker,0.9263,-0.2949,23
error,24,20,broker,0.9198,-0.2673,18
fue,24,17,broker,0.9067,0.6255,15
noticiero,24,13,broker,0.9297,0.4423,21
jajajajaja,24,20,broker,0.8997,1.069,17
casualidad,24,21,broker,0.8889,-0.7071,15
grabar,24,18,broker,0.9062,0.0,24
chihuahua,24,1,broker,0.9,-0.0981,20
empatia,24,4,broker,0.9135,-0.4045,17
invasion,24,10,broker,0.928,-0.8165,25
culpar,24,12,broker,0.9167,-0.4851,24
maravilloso,24,4,broker,0.8889,-0.4045,12
limite,24,11,broker,0.8827,-0.4966,18
fox,24,5,broker,0.8975,-0.2673,19
tragar,24,19,broker,0.75,-1.2247,4
gasolina,24,1,broker,0.9282,-0.0981,31
danar,24,1,broker,0.8047,0.3922,13
mana,24,14,broker,0.9074,-0.8433,18
pegar,24,11,broker,0.8595,-1.0759,11
juzgar,24,9,broker,0.9066,0.0,17
coche,24,12,broker,0.88,-1.2127,10
nieto,24,12,broker,0.9337,-0.4851,28
culo,24,21,broker,0.8125,-0.7071,8
temblar,24,13,broker,0.8438,-0.2949,8
interno,24,13,broker,0.8438,-0.2949,8
posibilidad,24,15,broker,0.8395,0.0,9
detras,24,2,broker,0.9132,-0.603,22
brillar,24,4,broker,0.8926,-0.9439,11
acer,24,8,broker,0.9135,-1.3056,17
suelo,24,9,broker,0.8889,-0.6325,15
curp,24,8,broker,0.88,-0.087,15
corona,24,13,broker,0.8438,-0.2949,8
critica,24,2,broker,0.7755,-1.5076,7
chayotero,24,14,broker,0.9184,-0.1054,25
biometrico,24,8,broker,0.6667,-0.087,6
lamentablemente,24,6,broker,0.9206,0.6614,21
desmadre,24,7,broker,0.88,-0.2774,10
molestar,24,19,broker,0.9259,-0.2041,18
ilicito,24,1,broker,0.7778,-1.0786,6
sear,24,17,broker,0.9414,-0.2085,23
abandonar,24,11,broker,0.8994,-0.4966,13
barco,24,9,broker,0.8163,0.0,7
infierno,24,20,broker,0.8472,-0.2673,12
algun,24,19,broker,0.9062,-0.2041,16
presumir,24,4,broker,0.8889,-0.4045,12
cuota,24,14,broker,0.8395,-0.8433,9
burro,24,10,broker,0.8978,-0.8165,15
falla,24,7,broker,0.88,-0.8321,10
choque,24,9,broker,0.843,-0.6325,11
absoluto,24,12,broker,0.8163,-0.4851,7
practicamente,24,4,broker,0.6667,-0.9439,3
reportaje,24,17,broker,0.7778,-1.0426,6
controlado,24,6,broker,0.8333,-0.6614,6
roma,24,16,broker,0.75,-1.4142,4
prohibir,24,17,broker,0.75,-1.0426,4
locura,24,17,broker,0.75,-1.0426,4
clasico,24,9,broker,0.8889,-0.6325,9
tranza,24,17,broker,0.8994,-0.2085,13
techo,24,7,broker,0.75,-0.8321,4
multa,24,7,broker,0.8333,-0.8321,6
totalidad,24,0,periferico,0.0,-0.8165,2
clima,24,13,broker,0.75,-1.0321,4
semejante,24,20,broker,0.75,-1.6036,4
acompanamiento,24,15,periferico,0.0,-0.7071,1
aprendizaje,24,15,periferico,0.0,-0.7071,1
incrementar,24,14,broker,0.8125,-0.8433,8
viene,24,9,periferico,0.0,-0.6325,1
pruebas,24,1,broker,0.5,-2.0592,2
fraccionamiento,24,6,periferico,0.0,-1.3229,1
soto,24,15,broker,0.5,-1.4142,2
pancho,24,10,periferico,0.4444,-0.8165,3
pongar,24,6,periferico,0.0,-1.3229,1
pisar,24,13,broker,0.8333,-1.0321,6
drama,24,13,periferico,0.0,-0.2949,1
pedro,16,0,broker,0.8704,0.3638,18
san,16,0,conector_provincial,0.887,2.9104,43
miguel,16,0,broker,0.8736,0.7882,25
lomas,16,5,broker,0.56,0.0,5
rosales,16,5,periferico,0.375,0.0,4
hernandez,16,2,broker,0.8554,1.2214,22
luz,16,4,conector_provincial,0.9112,2.8297,50
prensa,16,2,broker,0.6939,0.0643,7
rueda,16,2,broker,0.6939,0.0643,7
campo,16,1,broker,0.8554,1.294,22
lara,16,1,broker,0.8595,-1.4018,11
rodriguez,16,2,broker,0.862,1.7999,23
rocio,16,0,broker,0.8281,0.3638,16
mes,16,3,conector_provincial,0.8888,3.3354,50
cargo,16,8,broker,0.8822,0.8018,30
irreparable,16,4,periferico,0.4444,-0.1715,3
digno,16,8,broker,0.8884,1.6036,22
mora,16,6,broker,0.6667,-0.3922,3
ricardo,16,6,broker,0.8194,0.5883,12
jardines,16,1,periferico,0.0,0.2157,4
parques,16,1,periferico,0.0,0.2157,4
loma,16,5,broker,0.56,0.0,5
directora,16,1,broker,0.858,1.8332,26
clase,16,7,broker,0.8924,0.4811,24
reyes,16,9,broker,0.8587,1.8371,19
agenda,16,3,broker,0.6939,-0.3461,7
manuel,16,2,broker,0.8896,0.6428,25
privado,16,0,broker,0.8374,0.3638,17
heroe,16,4,broker,0.8533,0.2572,15
heroina,16,4,periferico,0.4444,-0.1715,3
movimiento,16,11,broker,0.8789,1.0,17
poblano,16,0,periferico,0.0,-0.0606,3
organizacion,16,11,broker,0.8512,1.0,17
elvira,16,1,periferico,0.0,0.2157,4
perseguir,16,3,broker,0.7812,0.472,8
oro,16,7,broker,0.8571,1.8283,21
confiar,16,4,broker,0.7812,-0.6002,8
fila,16,3,broker,0.8284,-0.3461,13
monreal,16,6,broker,0.8595,1.5689,11
ortega,16,0,periferico,0.4444,-0.4851,3
chain,16,1,periferico,0.4444,-0.8627,3
mario,16,7,broker,0.8476,-0.1925,19
cansado,16,3,broker,0.7769,-0.3461,11
magos,16,9,periferico,0.0,-0.2041,1
madres,16,10,broker,0.75,-0.2236,4
polo,16,10,periferico,0.4444,1.3416,3
arena,16,10,broker,0.625,1.3416,4
granito,16,10,broker,0.5,-0.2236,2
fractura,16,0,periferico,0.32,0.3638,5
elizabeth,16,4,periferico,0.0,0.2572,3
explicacion,16,6,broker,0.8438,0.5883,8
hombro,16,0,periferico,0.375,-0.0606,4
enrique,16,9,broker,0.72,-0.2041,5
popular,16,8,broker,0.8284,0.8018,13
humberto,16,4,periferico,0.0,-0.6002,1
arreglir,16,8,broker,0.5,-0.8018,2
patricia,16,4,broker,0.75,-0.6002,4
asociacion,16,1,broker,0.8163,0.2157,14
gimnasia,16,7,broker,0.7188,0.4811,8
cinismo,16,6,broker,0.76,1.5689,10
ejercer,16,3,periferico,0.4444,0.0629,3
trayectoria,16,1,periferico,0.0,-0.3235,3
zuniga,16,2,broker,0.5,-1.0928,2
carrera,16,9,broker,0.843,-1.2247,11
panamericano,16,7,periferico,0.0,-0.1925,2
isabel,16,2,periferico,0.0,-1.0928,1
pertenencia,16,6,periferico,0.0,-1.3728,1
seguido,16,0,periferico,0.0,-0.9095,1
comerciante,16,8,broker,0.625,0.0,4
pilar,16,9,broker,0.7778,-0.2041,6
hermanito,16,3,periferico,0.0,-0.3461,1
modalidad,16,7,broker,0.5,-0.866,2
narcos,16,6,broker,0.8163,-0.3922,7
compadre,16,6,broker,0.75,-0.3922,4
aguascalientes,16,0,broker,0.5,-0.9095,2
donado,16,0,periferico,0.0,-0.9095,1
paquete,16,6,periferico,0.0,-1.3728,1
privacidad,16,3,periferico,0.0,-0.3461,1
tratamiento,16,8,broker,0.6667,0.8018,6
amarrado,16,3,periferico,0.0,-0.3461,1
ofender,16,10,broker,0.75,-0.2236,4
ratificar,16,8,periferico,0.0,-0.8018,1
llego,16,4,periferico,0.0,-0.6002,1
amenazado,16,0,broker,0.5,-0.9095,2
eficiencia,16,3,periferico,0.0,-0.3461,1
gigante,16,0,broker,0.6667,-0.9095,3
alemania,16,7,broker,0.5,-1.5396,2
liderar,16,3,broker,0.5,-0.3461,2
cifra,16,10,broker,0.5,-1.7889,2
falsedad,16,6,broker,0.5,-0.3922,2
fascista,16,3,broker,0.5,-0.3461,2
bonita,16,5,periferico,0.0,0.0,3
gobernanza,16,2,broker,0.5,-1.0928,2
espinosa,16,2,periferico,0.4444,-0.5143,3
comprometer,16,4,periferico,0.0,-0.6002,1
detienen,16,1,periferico,0.0,-1.4018,1
imparable,16,3,periferico,0.0,-0.7552,1
evidenciar,16,10,broker,0.5,-0.2236,2
ayudano,16,8,periferico,0.0,-1.6036,1
quintero,16,11,periferico,0.0,-1.0,1
italiano,16,8,periferico,0.0,-0.8018,1
sostuve,16,11,periferico,0.0,-1.0,1
norte,5,2,broker,0.895,0.866,52
zona,5,2,broker,0.912,0.866,76
centro,5,2,broker,0.8916,0.866,54
calle,5,1,conector_provincial,0.9077,3.1081,75
col,5,1,broker,0.8728,1.1655,26
vecino,5,1,broker,0.8853,0.3885,37
refugio,5,3,broker,0.79,1.4835,20
temporal,5,3,broker,0.7347,0.9494,14
veracruz,5,9,broker,0.8997,1.3728,36
frente,5,3,broker,0.8761,-0.1187,43
caer,5,0,conector_provincial,0.8318,2.5167,46
cualquiera,5,0,broker,0.86,2.0418,50
situacion,5,10,broker,0.8704,2.2361,36
lluvia,5,4,broker,0.8639,0.7182,39
rio,5,7,conector_provincial,0.8594,2.7639,32
infraestructura,5,1,broker,0.865,0.3885,20
canal,5,0,broker,0.8298,1.3296,37
temporada,5,4,broker,0.7556,0.2565,15
regresar,5,0,broker,0.8672,0.6173,32
frio,5,3,broker,0.85,0.4154,20
esquina,5,1,broker,0.64,-0.777,5
jazz,5,5,hub_endogamico,0.0,2.7393,6
octubre,5,5,broker,0.8166,0.7741,17
afectado,5,4,broker,0.8028,-0.2052,17
emergencia,5,4,broker,0.8091,1.6416,23
drenaje,5,1,broker,0.8061,0.777,14
foto,5,6,broker,0.8651,2.1693,34
enero,5,2,broker,0.8827,0.0,18
oficial,5,6,broker,0.8533,0.5423,30
josefa,5,8,periferico,0.4444,0.0,3
ortiz,5,8,broker,0.78,0.7746,10
orleans,5,5,periferico,0.4444,0.1191,3
huracan,5,4,broker,0.58,0.7182,10
funcionar,5,0,broker,0.7922,0.3799,19
atento,5,10,broker,0.8533,-0.4472,15
temperatura,5,3,broker,0.8033,0.9494,19
dominguez,5,8,broker,0.5938,1.5492,8
capturar,5,0,broker,0.7407,-0.3324,9
mencho,5,0,broker,0.7273,-0.095,11
activo,5,7,broker,0.8374,0.5528,17
poza,5,9,broker,0.64,0.3922,5
afectacion,5,4,broker,0.6173,0.2565,9
martes,5,5,broker,0.8281,0.1191,16
revisar,5,0,broker,0.8182,0.3799,22
enfermedad,5,5,broker,0.8356,0.1191,15
lagunario,5,7,broker,0.64,0.0,5
desazolve,5,1,broker,0.6939,0.0,7
hotel,5,0,broker,0.7653,-0.095,14
puerta,5,8,broker,0.8471,0.0,22
habilitar,5,3,broker,0.76,-0.1187,10
proteccionciviltampico,5,4,broker,0.74,-0.2052,10
alerta,5,7,broker,0.8438,0.0,16
examen,5,1,broker,0.72,-0.777,5
anuncio,5,7,broker,0.8367,0.5528,14
decomiso,5,7,periferico,0.0,-0.5528,1
cartilla,5,6,broker,0.74,1.0847,10
ubicacion,5,3,broker,0.7654,-1.1868,9
simplemente,5,0,broker,0.75,0.3799,16
rojo,5,0,broker,0.8366,-0.095,19
visa,5,6,broker,0.8,-0.5423,5
establecido,5,3,broker,0.7654,-0.6527,9
rica,5,9,broker,0.7812,0.3922,8
informado,5,0,broker,0.7692,-0.095,13
problematica,5,8,periferico,0.0,-1.5492,2
fotografia,5,2,broker,0.625,-0.866,4
benito,5,1,broker,0.56,0.0,5
pasear,5,6,broker,0.75,-0.5423,4
cuadro,5,4,broker,0.625,-1.5903,4
bloqueo,5,10,broker,0.6875,-0.4472,8
domicilio,5,6,broker,0.6939,0.5423,7
identificar,5,4,broker,0.8148,-1.5903,9
manifestar,5,6,broker,0.72,-1.0847,5
tampiquena,5,5,periferico,0.48,-1.191,5
compartar,5,6,broker,0.6667,-0.5423,3
extraditar,5,0,broker,0.5,-0.3324,6
chava,5,10,periferico,0.0,-0.4472,1
trago,5,10,broker,0.5,-0.4472,2
zapata,5,1,periferico,0.0,-0.3885,2
embajada,5,0,broker,0.5,-0.3324,6
apostar,5,5,broker,0.8163,-0.5359,7
oportunista,5,9,broker,0.6667,-0.5883,3
excelencia,5,5,broker,0.5,-0.5359,2
orgullosamente,5,5,broker,0.6667,-0.5359,3
pronostico,5,3,broker,0.6667,-1.7208,3
alcance,5,0,broker,0.5,-1.0447,2
agil,5,2,periferico,0.0,-1.7321,1
lleve,5,0,broker,0.5,-1.0447,2
planta,5,1,broker,0.5,-0.777,2
olor,5,1,broker,0.625,-0.3885,4
raul,5,7,broker,0.5,-0.5528,2
tramitar,5,6,broker,0.6667,-0.5423,3
samuel,5,7,periferico,0.0,-1.1055,1
conservador,5,0,broker,0.5,-1.0447,2
negativo,5,0,periferico,0.0,-1.0447,1
pico,5,7,broker,0.5,-0.5528,2
motivar,5,1,broker,0.5,-0.777,2
ines,5,1,periferico,0.0,-0.777,1
sor,5,1,periferico,0.0,-0.777,1
iluminado,5,1,periferico,0.4444,-0.3885,3
senalado,5,6,periferico,0.0,-1.0847,1
comodo,5,0,broker,0.5,-1.0447,2
fresco,5,5,broker,0.75,-0.5359,4
insultar,5,9,broker,0.6667,-1.5689,3
procesar,5,0,periferico,0.0,-1.0447,1
mazatlan,5,8,broker,0.5,-0.7746,2
secundario,5,10,periferico,0.0,-0.4472,1
lanza,5,7,broker,0.5,-0.5528,2
visibilidad,5,7,broker,0.6667,-0.5528,3
sonado,5,5,broker,0.5,-0.5359,2
deber,10,4,broker,0.9422,2.0817,134
politico,10,6,broker,0.9402,2.2295,107
ley,10,5,broker,0.9257,0.0,84
ciudadano,10,12,broker,0.9351,1.7678,90
justicia,10,7,broker,0.9304,2.1213,89
respeto,10,14,broker,0.9318,0.0,70
derecho,10,5,broker,0.9358,0.0,81
defender,10,2,broker,0.928,1.651,76
exigir,10,7,broker,0.9323,0.0,45
derechos,10,9,broker,0.905,0.0,20
humanos,10,9,broker,0.8698,1.2247,19
respetar,10,14,broker,0.9352,0.0,50
permitir,10,3,broker,0.9354,1.4018,65
judicial,10,0,conector_provincial,0.8405,3.1153,49
reforma,10,0,broker,0.9082,0.461,32
animal,10,4,broker,0.9084,0.8006,29
investigar,10,6,broker,0.9292,0.4287,43
lograr,10,3,broker,0.9351,1.941,75
alzar,10,2,broker,0.8047,0.254,13
voz,10,2,broker,0.9272,2.1167,50
aplicar,10,5,broker,0.9294,0.0,38
accidente,10,1,broker,0.9048,1.0521,34
conductor,10,1,broker,0.8704,1.0521,25
bravo,10,14,broker,0.9201,0.0,26
resultar,10,1,broker,0.9139,0.6475,39
maltrato,10,4,broker,0.56,0.1601,5
bastar,10,10,broker,0.9293,1.149,33
dano,10,17,broker,0.9328,0.0,41
electoral,10,0,broker,0.8471,0.461,22
funcionario,10,12,broker,0.9178,0.7071,39
medida,10,5,broker,0.9062,0.0,24
constitucion,10,0,broker,0.8091,0.9919,23
juez,10,0,broker,0.911,0.461,35
gobernadora,10,16,broker,0.9263,1.7321,40
echar,10,13,broker,0.9235,0.1925,28
resolver,10,12,broker,0.9132,-0.3536,29
permiso,10,18,broker,0.9141,1.4142,19
parar,10,11,broker,0.9311,-0.1361,30
juicio,10,0,broker,0.8356,-0.0698,15
dignidad,10,2,broker,0.9239,0.254,34
imponer,10,11,broker,0.9008,0.5443,22
moral,10,8,broker,0.9133,0.982,28
tribunal,10,0,broker,0.7143,0.461,14
garcia,10,3,broker,0.9288,0.8627,49
companero,10,8,broker,0.8896,0.982,25
utilizar,10,15,broker,0.9082,0.3922,28
preso,10,6,broker,0.8472,-0.7717,12
prision,10,7,broker,0.8622,-0.7071,15
vehiculo,10,1,broker,0.8949,1.4568,31
via,10,1,broker,0.8505,1.4568,27
ministro,10,0,broker,0.8125,0.9919,24
conciencia,10,9,broker,0.8828,0.0,16
mando,10,11,broker,0.9061,1.9052,29
abuso,10,15,broker,0.9256,1.3728,34
tiro,10,4,broker,0.8125,-0.4804,8
atras,10,13,broker,0.9275,0.1925,29
dejen,10,13,broker,0.9121,2.2132,32
escapar,10,1,broker,0.892,-0.5665,19
superior,10,0,broker,0.903,-0.8661,19
calor,10,10,broker,0.8642,0.3536,9
sol,10,10,broker,0.8622,1.149,15
confianza,10,3,broker,0.8978,-0.7548,15
supremo,10,0,broker,0.8163,-0.8661,7
oficina,10,3,broker,0.8927,-0.2157,17
detenido,10,7,broker,0.8926,0.0,22
conducir,10,1,broker,0.8099,-0.1619,11
particular,10,13,broker,0.8994,-0.4811,13
reaccionar,10,4,broker,0.86,-1.1209,10
captura,10,3,broker,0.82,-0.7548,10
golpe,10,10,broker,0.9062,1.149,24
defensa,10,9,broker,0.9204,1.2247,34
urgente,10,1,broker,0.9108,-0.1619,29
magistrado,10,0,broker,0.6173,-0.0698,9
acusar,10,8,broker,0.8828,0.3819,16
abogado,10,8,broker,0.8876,-0.8183,13
maldad,10,15,broker,0.88,0.3922,10
esposa,10,8,broker,0.9008,0.982,22
injusticia,10,2,broker,0.8595,-0.2117,11
marino,10,6,broker,0.8595,-0.1715,11
esposo,10,8,broker,0.885,1.5821,20
norma,10,0,broker,0.8304,0.1956,17
pretender,10,2,broker,0.84,-0.6773,10
motocicleta,10,1,broker,0.6746,1.0521,13
universal,10,0,broker,0.72,-0.8661,5
pendeja,10,18,broker,0.8395,-0.7071,9
constitucional,10,0,broker,0.8402,-0.3353,13
desastre,10,16,broker,0.8757,-0.5774,13
contrario,10,11,broker,0.9172,1.2247,26
caballo,10,4,periferico,0.0,0.1601,3
conflicto,10,3,broker,0.88,-0.2157,15
pacifico,10,3,broker,0.8264,-0.2157,11
arco,10,4,broker,0.7222,-0.4804,6
suprema,10,0,broker,0.7812,-0.6007,8
corrompido,10,6,periferico,0.0,-0.7717,1
altura,10,1,broker,0.8611,-0.5665,12
agente,10,2,broker,0.898,-0.2117,21
maquina,10,2,broker,0.5,-1.143,2
asaltar,10,1,broker,0.84,-0.5665,10
ministra,10,0,broker,0.8099,-0.3353,11
violacion,10,16,broker,0.8926,-0.5774,11
cliente,10,6,periferico,0.4444,-0.1715,3
distrito,10,9,broker,0.7812,-1.2247,8
valentia,10,2,broker,0.8757,-0.2117,13
preparacion,10,18,broker,0.8333,-0.7071,6
potencia,10,16,broker,0.875,-0.5774,8
opositor,10,11,broker,0.88,-0.8165,10
chocar,10,1,broker,0.5,-1.3759,2
muchacho,10,8,broker,0.75,-1.4184,4
