palabra,tema_id,sub_id,rol,participation,z_within_degree,grado_total
feminicidio,24,4,broker,0.8887,0.0,31
aprehension,24,5,broker,0.8099,-0.4851,11
ocurrir,24,3,broker,0.8696,0.1659,23
imputado,24,2,broker,0.74,-0.6255,10
directivo,24,0,broker,0.82,-1.0428,10
presentar,24,6,broker,0.8775,-0.2673,29
milenio,24,0,broker,0.7929,-1.0428,13
ocurrido,24,0,broker,0.8532,-0.5488,19
alumno,24,0,broker,0.7219,0.4391,13
morir,24,8,broker,0.8802,0.0,22
estrella,24,1,broker,0.7755,0.2727,14
mora,24,1,broker,0.7101,0.7273,13
entrevista,24,5,broker,0.8028,-0.4851,17
integral,24,2,broker,0.8028,0.2085,17
permanecer,24,2,broker,0.8658,0.2085,23
dato,24,5,broker,0.8435,2.0616,21
jueza,24,2,broker,0.6944,-0.6255,12
video,24,8,broker,0.864,1.4142,25
interior,24,7,broker,0.8521,-1.0,13
abogado,24,6,broker,0.8148,0.8018,18
detencion,24,7,broker,0.8,-1.0,10
defensor,24,6,broker,0.7917,0.2673,12
ubicado,24,3,broker,0.66,0.1659,10
diligencia,24,2,broker,0.642,-0.6255,9
exponer,24,3,broker,0.8395,-0.6083,9
fondo,24,3,broker,0.7812,-0.6083,8
identificar,24,1,broker,0.5,-1.5455,6
mensaje,24,8,broker,0.7107,-1.4142,11
canal,24,8,broker,0.7778,0.0,12
carpeta,24,2,broker,0.8581,-1.4596,17
puente,24,3,broker,0.7574,0.553,13
acudir,24,6,broker,0.7822,0.2673,15
posteriormente,24,0,broker,0.8,-1.0428,10
presuntamente,24,1,broker,0.75,-1.0909,8
voluntad,24,1,broker,0.7188,-0.6364,8
bomberos,24,3,broker,0.72,-0.6083,5
trasladar,24,6,broker,0.8333,-0.2673,12
senalamiento,24,0,broker,0.6875,-0.5488,8
diverso,24,3,broker,0.8163,-0.6083,7
atraer,24,3,periferico,0.0,-0.6083,2
acreditar,24,5,broker,0.8125,-0.4851,8
consecuencia,24,3,broker,0.75,-0.9954,4
suficiente,24,4,broker,0.5312,1.0,8
percance,24,3,periferico,0.0,0.1659,4
carril,24,3,broker,0.5,0.1659,6
circulacion,24,3,periferico,0.375,-0.2212,4
presentado,24,4,broker,0.5,-2.0,4
justiciaparadafne,24,1,periferico,0.4444,-0.1818,6
escandalo,24,1,broker,0.625,-1.0909,4
trafico,24,3,periferico,0.0,-0.2212,3
perdida,24,6,periferico,0.0,-1.3363,1
identificado,24,6,periferico,0.4444,-1.3363,3
negro,24,5,broker,0.5,-1.3339,2
autoridad,16,7,broker,0.8899,0.0,41
seguridad,16,3,broker,0.9074,0.9701,36
secretaria,16,3,broker,0.9067,1.6977,30
senalar,16,4,broker,0.8609,1.0,29
afirmar,16,4,broker,0.8125,-1.0,16
camino,16,0,broker,0.716,0.8165,9
jaumave,16,0,broker,0.843,-1.2247,11
destacar,16,4,broker,0.8884,1.0,22
cuidar,16,1,broker,0.8,0.6255,15
rural,16,0,broker,0.716,0.8165,9
publica,16,3,broker,0.7755,-0.4851,7
aspecto,16,5,broker,0.6875,0.0,8
considerar,16,5,broker,0.8444,0.0,15
rehabilitar,16,0,broker,0.6562,0.8165,8
participar,16,6,broker,0.8753,1.8257,21
condicion,16,1,broker,0.825,0.6255,20
calor,16,1,broker,0.6875,-0.2085,8
sigar,16,1,periferico,0.4444,-0.2085,6
delito,16,2,broker,0.82,-0.866,10
pena,16,2,broker,0.6667,0.0,9
area,16,1,broker,0.8089,1.4596,19
voluntario,16,6,broker,0.8163,0.0,7
relacionado,16,2,broker,0.7644,1.7321,15
comision,16,5,broker,0.8333,0.0,12
dana,16,7,broker,0.56,0.0,5
inseguridad,16,3,broker,0.7222,-0.4851,6
encargado,16,7,periferico,0.0,0.0,3
protocolo,16,2,broker,0.7107,0.866,11
recomendar,16,5,broker,0.75,0.0,8
coordinado,16,6,broker,0.7901,0.0,9
determinar,16,2,broker,0.7574,0.866,13
prioridad,16,4,broker,0.625,-1.0,4
animal,16,2,broker,0.716,0.0,9
comunicado,16,2,broker,0.6939,-0.866,7
recuperacion,16,6,broker,0.7778,-0.9129,6
acuerda,16,0,periferico,0.0,-1.2247,3
mananera,16,6,broker,0.6111,-0.9129,6
procedimiento,16,2,broker,0.5714,0.0,7
inspeccion,16,3,broker,0.75,-1.2127,4
influencia,16,7,broker,0.6111,0.0,6
puntual,16,1,periferico,0.4444,-1.8766,3
subrayar,16,3,broker,0.7755,-0.4851,7
invertir,16,1,broker,0.5625,0.6255,8
tamaulipeca,16,2,broker,0.7188,-1.7321,8
renovado,16,1,periferico,0.0,-1.0426,3
pais,5,2,broker,0.9242,1.6211,76
pasar,5,2,broker,0.9191,1.118,63
moya,5,0,broker,0.6044,0.4956,15
rocha,5,0,broker,0.7302,0.7646,21
delgado,5,0,broker,0.7041,-0.0425,14
mario,5,0,broker,0.7664,0.4956,21
deber,5,1,conector_provincial,0.9178,2.6622,78
querer,5,4,broker,0.9212,1.7321,71
dejar,5,7,broker,0.9032,1.9878,50
hijo,5,1,broker,0.8757,0.4698,26
pueblo,5,2,broker,0.9042,1.118,41
creer,5,1,broker,0.8772,1.2006,34
tren,5,2,broker,0.8163,-0.8944,7
corrupto,5,5,broker,0.8837,2.11,38
adan,5,0,periferico,0.4141,1.3026,16
augusto,5,0,periferico,0.1528,1.0336,12
nina,5,1,broker,0.8776,0.8352,28
morena,5,0,broker,0.9028,2.3787,72
narco,5,0,broker,0.8926,-0.5805,32
hablar,5,2,broker,0.8847,-0.3913,29
salir,5,4,broker,0.9008,1.1547,46
culpable,5,3,broker,0.8626,2.3452,39
huachicol,5,8,broker,0.9034,0.2236,39
problema,5,6,broker,0.8438,0.796,16
detener,5,3,broker,0.8803,1.1726,31
beltran,5,0,broker,0.562,-0.0425,11
lopez,5,0,broker,0.8466,1.0336,33
dinero,5,4,broker,0.9028,0.5774,37
carcel,5,3,broker,0.8576,0.0,24
parecer,5,6,broker,0.8554,1.3433,22
meter,5,1,broker,0.8267,-0.261,15
mentira,5,9,broker,0.7639,1.0426,12
puro,5,9,broker,0.8765,1.0426,36
ruffo,5,8,broker,0.8554,1.0062,22
corrupcion,5,6,broker,0.8711,-0.2985,15
cosa,5,9,broker,0.8724,0.2085,28
amlo,5,10,broker,0.7733,1.5076,15
pensar,5,10,broker,0.8421,-0.9045,19
cartel,5,7,broker,0.8457,-1.1043,18
claro,5,7,broker,0.8801,0.4417,28
proteger,5,7,broker,0.8281,-0.3313,16
agarrar,5,3,broker,0.8827,-0.5863,18
informacion,5,7,broker,0.86,-0.3313,20
maximo,5,8,broker,0.82,-0.559,10
caer,5,7,broker,0.8765,0.4417,18
obrador,5,11,broker,0.8594,1.7321,16
robar,5,10,broker,0.8521,-0.9045,13
andy,5,0,broker,0.6667,0.2265,15
gustar,5,6,broker,0.782,1.8906,17
mal,5,4,broker,0.8532,0.0,19
morenista,5,2,broker,0.7901,-0.8944,9
ernesto,5,8,broker,0.7653,1.7889,14
cabeza,5,0,broker,0.7901,-1.1186,9
ojala,5,10,broker,0.8903,1.5076,28
castigar,5,1,broker,0.7222,-0.9918,6
alguien,5,9,broker,0.8438,1.0426,16
peor,5,5,broker,0.8438,-0.0659,16
bola,5,5,broker,0.8367,0.6594,14
crimen,5,1,broker,0.8622,-0.6264,15
delincuente,5,9,broker,0.8765,0.2085,18
comprar,5,1,broker,0.7917,-0.261,12
preso,5,8,broker,0.6939,-0.559,7
supuesto,5,4,broker,0.86,-0.5774,10
pan,5,5,broker,0.8704,-0.0659,18
tocar,5,2,broker,0.8421,0.1118,19
inzunza,5,0,periferico,0.0,-0.3115,6
resultar,5,4,broker,0.8521,-0.5774,13
mayoria,5,1,broker,0.7969,0.1044,16
inocente,5,3,broker,0.8125,0.5863,16
actuar,5,3,broker,0.8166,0.0,13
chivo,5,3,broker,0.5714,0.0,7
expiatorio,5,3,broker,0.56,-0.5863,5
empezar,5,12,broker,0.8854,1.4142,24
culpar,5,4,broker,0.8125,-1.1547,8
movimiento,5,0,broker,0.75,-0.5805,12
sedena,5,11,broker,0.84,0.0,10
oposicion,5,1,broker,0.8163,0.1044,14
senor,5,6,broker,0.82,0.2488,10
pri,5,5,broker,0.8265,-0.0659,14
rey,5,5,periferico,0.0,-1.5166,1
cara,5,3,broker,0.8924,-0.5863,24
matar,5,1,broker,0.8521,-0.9918,13
miedo,5,6,broker,0.8,0.2488,10
libre,5,0,broker,0.7901,-1.3876,9
rata,5,5,broker,0.8194,0.6594,12
trump,5,7,broker,0.7901,-1.1043,9
criminal,5,0,broker,0.8533,-1.1186,15
golpear,5,1,broker,0.7812,-0.9918,8
lamentable,5,9,broker,0.8333,-1.4596,6
votar,5,11,broker,0.7917,0.0,12
pendejo,5,6,broker,0.7778,-1.3931,6
prian,5,5,broker,0.8711,-0.0659,15
mero,5,9,broker,0.7755,-0.6255,7
perseguir,5,8,broker,0.6939,-0.559,7
ratero,5,5,broker,0.8166,0.6594,13
acabar,5,6,broker,0.8264,-0.8458,11
calderon,5,11,broker,0.72,0.0,5
presidencia,5,2,broker,0.843,-0.3913,11
falso,5,0,broker,0.625,-1.3876,4
hermano,5,0,broker,0.7654,-1.1186,9
aduana,5,10,broker,0.7603,0.3015,11
ahorita,5,10,broker,0.7778,-0.9045,6
facil,5,3,broker,0.7755,-1.1726,7
asesinato,5,4,broker,0.8,-1.1547,5
dificil,5,3,broker,0.7755,-1.1726,7
suceder,5,1,broker,0.7769,-0.261,11
malo,5,6,broker,0.6531,-0.2985,7
echar,5,12,broker,0.8,0.0,5
poderoso,5,12,broker,0.8,0.0,5
razon,5,10,broker,0.7654,0.3015,9
durazo,5,0,periferico,0.0,-0.0425,7
titere,5,6,broker,0.75,-1.3931,4
serio,5,12,broker,0.7347,-1.4142,7
aparte,5,2,periferico,0.0,-1.3975,1
mentiroso,5,5,broker,0.75,-1.5166,4
regimen,5,1,broker,0.5,-0.9918,4
aceptar,5,6,broker,0.72,-0.2985,5
inepto,5,5,broker,0.72,-0.7913,5
eeuu,5,10,broker,0.64,-0.9045,5
costar,5,11,broker,0.6667,-1.7321,3
mediocre,5,9,broker,0.8,-1.4596,5
ojo,5,8,broker,0.7778,-1.3416,6
impunidad,5,11,broker,0.6667,0.0,3
altamira,10,4,broker,0.8912,-0.2673,40
tamaulipas,10,2,broker,0.9794,1.8708,172
reynosa,10,0,broker,0.8537,1.331,29
cdvictoria,10,0,broker,0.7273,-0.1331,11
jornada,10,2,broker,0.9112,-0.5345,26
matamoros,10,0,broker,0.7893,1.331,22
julio,10,1,broker,0.872,2.1243,34
alto,10,5,broker,0.8254,1.3333,21
sistema,10,2,broker,0.8516,0.2673,16
antonio,10,1,broker,0.8651,0.1118,17
nuevolaredo,10,0,broker,0.5799,1.331,13
preventivo,10,4,broker,0.6562,1.069,8
prision,10,4,broker,0.6875,1.069,8
iniciar,10,1,broker,0.8254,1.118,21
campos,10,1,broker,0.7188,-0.3913,8
lluvia,10,3,broker,0.58,0.2097,10
registrar,10,5,broker,0.8359,0.0,16
macias,10,1,periferico,0.375,-0.3913,4
maria,10,1,broker,0.7778,0.1118,12
ambiente,10,3,broker,0.8281,-0.3145,16
tarde,10,3,broker,0.7407,0.7338,18
sol,10,1,broker,0.8047,-0.3913,13
riobravo,10,0,broker,0.5185,0.3549,9
monterrey,10,5,broker,0.75,0.0,8
temperatura,10,3,broker,0.6797,1.2579,16
exigencia,10,2,broker,0.72,-1.3363,5
incluir,10,2,broker,0.64,-0.5345,5
leon,10,5,broker,0.7222,1.3333,12
escenario,10,6,broker,0.72,-1.0,5
ciudadvictoria,10,0,broker,0.56,-1.1092,5
elmante,10,0,broker,0.625,-1.5972,4
prever,10,3,broker,0.6914,-0.8386,9
grado,10,3,broker,0.5778,1.7821,15
cdmx,10,0,broker,0.716,-0.6211,9
manuel,10,5,broker,0.7,0.6667,10
vallehermoso,10,0,periferico,0.2778,-0.1331,6
pronostico,10,3,broker,0.56,-1.3628,5
raul,10,5,broker,0.6667,-1.3333,3
sensacion,10,3,broker,0.5312,-0.3145,8
termico,10,3,periferico,0.2449,0.2097,7
ciudadmadero,10,0,periferico,0.2449,0.3549,7
convenio,10,6,periferico,0.4444,1.0,3
intenso,10,3,broker,0.6939,-1.3628,7
nuevoleon,10,0,broker,0.56,-1.1092,5
dictar,10,4,broker,0.6111,-0.2673,6
cercano,10,2,periferico,0.375,0.2673,4
localsabado,10,1,periferico,0.0,-0.8944,2
suspension,10,5,broker,0.625,-1.3333,4
localmiercoles,10,1,broker,0.6667,-1.3975,3
minimo,10,6,broker,0.625,-1.0,4
atleta,10,6,periferico,0.0,1.0,2
marzo,10,6,broker,0.5,-1.0,2
victor,10,5,broker,0.5,-0.6667,4
probable,10,4,periferico,0.4444,-1.6036,3
deportes,10,6,periferico,0.0,1.0,2
civil,20,1,broker,0.7922,0.401,19
proteccion,20,1,broker,0.8254,0.9524,26
carpintero,20,0,broker,0.7959,-0.603,14
laguna,20,0,broker,0.8424,1.9096,35
calle,20,3,broker,0.8644,0.3536,30
colonia,20,3,broker,0.9054,1.4142,33
llegar,20,2,broker,0.843,1.9878,37
zona,20,3,broker,0.8976,0.3536,48
publicos,20,5,broker,0.5,1.069,6
servicios,20,5,broker,0.5,1.069,6
hernandez,20,4,broker,0.8374,0.2294,17
yadira,20,4,periferico,0.4444,-0.6882,3
transformar,20,3,broker,0.7734,0.3536,16
vecino,20,3,broker,0.7654,-0.7071,9
cocodrilo,20,0,broker,0.6939,0.9045,14
chairel,20,0,broker,0.6939,0.9045,14
contar,20,6,broker,0.8574,0.866,32
riesgo,20,0,broker,0.775,-0.1005,20
cuerpo,20,0,broker,0.5312,-0.1005,8
experiencia,20,2,broker,0.7368,1.2147,19
familiar,20,7,broker,0.8209,1.9403,21
mascota,20,6,broker,0.6173,1.7321,9
viajar,20,6,broker,0.8265,0.0,14
juan,20,4,broker,0.75,0.2294,8
accidente,20,7,broker,0.8595,-0.9701,11
vivir,20,2,broker,0.8099,0.8282,22
descubrir,20,2,broker,0.7031,1.2147,16
notificar,20,1,broker,0.6111,0.9524,12
inmueble,20,1,broker,0.5799,1.5038,13
propietario,20,1,broker,0.5625,-0.1504,8
juridico,20,7,broker,0.75,0.4851,8
linea,20,5,broker,0.8264,-1.6036,11
ciudadana,20,5,broker,0.56,-0.2673,5
sabor,20,2,broker,0.6122,-0.3313,7
tratar,20,0,broker,0.6982,0.402,13
sentir,20,2,broker,0.6612,0.4417,11
edificio,20,1,broker,0.716,-0.7018,9
limitado,20,6,broker,0.7347,-0.866,7
compania,20,6,broker,0.6939,-0.866,7
recuerdo,20,2,broker,0.6281,0.4417,11
sufrir,20,7,broker,0.8,-0.9701,5
edad,20,2,broker,0.625,-1.1043,4
autobus,20,6,broker,0.72,-0.866,5
permanente,20,1,broker,0.7,-0.7018,10
cambiar,20,2,broker,0.72,-1.1043,5
tanque,20,4,broker,0.75,2.0647,12
carro,20,4,broker,0.76,0.2294,10
comun,20,4,broker,0.8265,-0.6882,14
analizar,20,7,broker,0.7603,-0.2425,11
incidente,20,4,broker,0.6939,0.2294,7
vivienda,20,1,broker,0.642,-0.1504,9
llamar,20,4,broker,0.7769,-1.6059,11
ocasion,20,1,broker,0.642,-0.1504,9
rica,20,3,periferico,0.4444,-1.7678,3
ortiz,20,2,broker,0.6939,-0.7178,7
aventura,20,2,broker,0.5,-0.3313,6
bonito,20,2,periferico,0.4444,-0.3313,6
tranquilo,20,2,periferico,0.375,-0.7178,4
estructural,20,1,periferico,0.2449,0.401,7
ingresar,20,0,broker,0.625,-1.6081,4
localdomingo,20,1,broker,0.5,-2.3559,2
rodeado,20,0,broker,0.56,-1.1055,5
habitar,20,0,broker,0.6875,-0.603,8
limpio,20,5,broker,0.56,-0.2673,5
mar,20,2,broker,0.5,-1.4908,2
confiar,20,7,periferico,0.4444,-0.2425,3
agosto,15,2,broker,0.8594,0.8944,32
horario,15,2,broker,0.6633,0.8944,14
taller,15,4,broker,0.83,1.5076,20
lunes,15,2,broker,0.6173,0.8944,9
fecha,15,2,broker,0.8367,-1.7889,14
arte,15,0,periferico,0.4062,0.2985,8
metro,15,0,broker,0.7222,1.2935,18
viernes,15,2,broker,0.7219,-0.4472,13
nivel,15,3,broker,0.7951,2.4412,24
desaparecido,15,3,broker,0.56,0.1162,5
registro,15,3,broker,0.5714,-0.465,7
metropolitano,15,0,broker,0.5278,1.2935,12
cultural,15,0,broker,0.8027,0.796,21
detalles,15,4,broker,0.5714,0.603,7
informes,15,0,periferico,0.2778,-0.199,6
escueladeartesmetro,15,0,periferico,0.32,-0.6965,5
miercoles,15,2,periferico,0.4444,-0.4472,6
final,15,1,broker,0.56,1.0279,10
mexicano,15,1,conector_provincial,0.7776,2.842,25
artes,15,0,broker,0.7107,-0.199,11
etapa,15,1,periferico,0.32,0.1209,5
invitar,15,0,broker,0.7337,0.2985,13
disenado,15,4,periferico,0.32,0.603,5
azul,15,1,broker,0.56,-0.3326,5
mirar,15,1,periferico,0.0,0.1209,4
hrs,15,0,periferico,0.4898,-0.6965,7
canaco,15,3,periferico,0.375,0.1162,4
fase,15,1,broker,0.56,-0.3326,5
maestro,15,5,broker,0.78,1.4142,10
proyeccion,15,3,broker,0.625,-0.465,4
emprender,15,6,broker,0.6667,-1.0,3
laboratorio,15,1,broker,0.72,-0.7861,5
establecido,15,1,periferico,0.0,-1.2396,1
participante,15,4,broker,0.6111,-0.3015,6
encabezado,15,5,broker,0.7857,0.0,14
estudiar,15,1,broker,0.6875,0.1209,8
tecnica,15,4,broker,0.64,-1.206,5
femenil,15,1,periferico,0.449,0.5744,7
enero,15,3,periferico,0.0,0.6975,4
enfocado,15,1,periferico,0.4444,-0.7861,3
estudio,15,1,broker,0.6777,0.5744,11
mental,15,6,broker,0.5,1.0,4
representante,15,6,broker,0.82,1.0,10
octavio,15,3,periferico,0.375,0.1162,4
salvador,15,1,broker,0.625,-0.7861,4
conectar,15,0,broker,0.5,-2.1891,2
teatro,15,4,broker,0.7755,-1.206,7
plantilla,15,1,periferico,0.32,0.1209,5
chihuahua,15,3,periferico,0.48,-0.465,5
aca,15,5,broker,0.5,-1.4142,2
titulo,15,1,broker,0.5,-1.2396,2
vocacion,15,3,periferico,0.4444,-0.465,3
copa,15,6,periferico,0.0,-1.0,1
pie,15,5,periferico,0.0,0.0,2
bravo,15,3,periferico,0.0,-1.6275,1
bienestar,23,5,broker,0.9333,2.4749,60
fortalecer,23,0,broker,0.9418,1.1282,77
espacio,23,0,broker,0.9193,1.934,59
desarrollo,23,1,broker,0.8971,1.9431,49
accion,23,3,broker,0.9091,1.0675,44
actividad,23,1,broker,0.8622,-0.0733,28
calidad,23,6,broker,0.86,0.8165,20
vida,23,6,broker,0.9107,0.8165,56
infraestructura,23,4,broker,0.8681,0.7071,24
obra,23,4,broker,0.9116,-1.4142,45
proyecto,23,4,broker,0.901,0.7071,43
mejorar,23,6,broker,0.8962,0.8165,34
compromiso,23,8,broker,0.9102,1.4142,32
comunidad,23,7,broker,0.8697,0.3536,27
agua,23,7,broker,0.8827,1.4142,28
entidad,23,4,broker,0.8435,0.7071,21
sector,23,1,broker,0.8668,1.5398,34
principal,23,3,broker,0.8867,0.4575,32
internacional,23,1,broker,0.8469,1.1365,28
secretario,23,3,broker,0.8646,1.0675,24
tamaulipecos,23,5,broker,0.7811,0.8839,13
permitir,23,-1,broker,0.8849,0.0,39
beneficio,23,3,broker,0.865,0.4575,20
digno,23,0,broker,0.7222,-0.8864,6
movilidad,23,2,broker,0.8526,-0.6261,21
contribuir,23,5,broker,0.8512,-0.1768,17
convivencia,23,0,broker,0.7934,-0.0806,11
frente,23,5,broker,0.86,-0.7071,20
coordinacion,23,3,broker,0.8356,-0.7625,15
cabo,23,7,broker,0.8643,-0.7071,19
parque,23,7,broker,0.78,-1.7678,10
futuro,23,5,broker,0.8444,-0.1768,15
compartir,23,0,broker,0.8809,-0.0806,23
brindar,23,2,broker,0.8333,0.4472,18
ciudadania,23,3,broker,0.8519,-0.7625,18
obras,23,2,broker,0.6875,-0.0894,8
publicas,23,2,broker,0.7407,-0.0894,9
transito,23,2,periferico,0.449,0.4472,7
vialidad,23,2,broker,0.6116,0.9839,11
rio,23,7,broker,0.76,0.3536,10
conjunto,23,4,broker,0.8163,0.7071,14
urbano,23,2,broker,0.8472,0.4472,24
perro,23,9,broker,0.86,1.0,10
reflejar,23,8,broker,0.8402,-0.7071,13
estrategico,23,4,broker,0.7733,-1.4142,15
vial,23,2,periferico,0.4298,2.0572,11
fundamental,23,1,broker,0.843,-0.4766,11
sesion,23,0,broker,0.56,-0.4835,5
tampicovacontodo,23,5,broker,0.8395,-0.7071,9
convivir,23,0,broker,0.8395,-0.8864,9
recordar,23,7,broker,0.8594,0.3536,16
traducir,23,5,broker,0.7755,-0.7071,7
entorno,23,6,broker,0.8,-1.2247,10
reconocido,23,0,broker,0.6667,-1.2893,3
tampiquenas,23,6,broker,0.8469,-1.2247,14
noticia,23,5,broker,0.8521,-0.1768,13
cual,23,9,broker,0.8,1.0,5
aprender,23,0,broker,0.6509,1.1282,13
reafirmar,23,8,broker,0.8163,-0.7071,7
ganado,23,1,broker,0.72,-0.8799,5
agente,23,2,broker,0.56,-0.6261,5
agilizar,23,2,periferico,0.375,-0.6261,4
tampiquena,23,5,broker,0.7222,-0.7071,6
plataforma,23,1,broker,0.72,-0.8799,5
seguimiento,23,1,broker,0.8333,-0.4766,12
sociedad,23,3,broker,0.7969,0.4575,16
tranquilidad,23,2,broker,0.75,-2.2361,4
ambito,23,1,periferico,0.0,-0.8799,2
solicitud,23,1,broker,0.716,-0.0733,9
habilidad,23,0,broker,0.56,-0.4835,5
asfaltico,23,2,broker,0.6122,-0.0894,7
derivado,23,1,periferico,0.4444,-0.8799,3
salida,23,-1,periferico,0.0,0.0,1
devolver,23,3,broker,0.5,-1.9825,2
instruccion,23,9,broker,0.6667,-1.0,3
disposicion,23,9,periferico,0.0,-1.0,1
