usuario,posicion_id,tema_id,rank_en_posicion,conteo_tema,pct_usuario_en_tema,n_msgs,n_palabras,plataformas,tema_dominante,sub_dominante
Twitter::@EjeConurbado,T19_P1,19,17,3,13.6,2,22,Twitter,T07,T19_S0
Twitter::@CodigoMagentaMx,T19_P1,19,18,3,15.8,1,19,Twitter,T07,T07_S6
Twitter::@IPSSET,T19_P1,19,19,3,25.0,1,12,Twitter,T19,T05_S9
Twitter::@ae_informativo,T19_P1,19,20,3,15.8,2,19,Twitter,T19,T03_S1
YouTube::@LourdesJovitaSolisCruz-g5h3v,T19_P1,19,21,3,16.7,2,18,YouTube,T19,T19_S2
YouTube::@candelariarosascastro8516,T19_P1,19,22,3,42.9,1,7,YouTube,T19,T19_S2
YouTube::@AntonioLopez-nv7ts,T20_P1,20,1,5,33.3,6,15,YouTube,T20,T10_S6
Twitter::@Ancho72,T20_P1,20,2,4,16.7,2,24,Twitter,T07,T18_S0
YouTube::@virgenguadalupecortazarvaz5164,T20_P1,20,3,4,20.0,1,20,YouTube,T03,T20_S1
YouTube::@DanielRuiz-k5d,T20_P1,20,4,4,15.4,3,26,YouTube,T21,T21_S1
Twitter::@MLopezSanMartin,T20_P1,20,5,3,21.4,1,14,Twitter,T20,T20_S8
YouTube::@EdilArmenta,T20_P1,20,6,3,17.6,1,17,YouTube,T05,T05_S7
YouTube::@SebastianarteagaArteaga,T20_P1,20,7,3,33.3,2,9,YouTube,T20,T20_S2
YouTube::@alexvillalpando3710,T20_P1,20,8,3,18.8,1,16,YouTube,T22,T22_S0
YouTube::@mimimorelos,T20_P1,20,9,3,12.5,2,24,YouTube,T06,T06_S0
YouTube::@potrodm,T20_P1,20,10,3,25.0,1,12,YouTube,T20,T20_S0
Twitter::@pfrancoe,T21_P1,21,1,10,20.0,2,50,Twitter,T21,T21_S4
YouTube::@RogelioBarroso-v7e,T21_P1,21,2,10,27.0,1,37,YouTube,T21,T12_S6
YouTube::@VictorAguilar-ws6ok,T21_P1,21,3,8,57.1,1,14,YouTube,T21,T06_S1
YouTube::@FranciscoChavez-m6w,T21_P1,21,4,8,29.6,2,27,YouTube,T21,T21_S3
YouTube::@HerlindaJimenezVentura,T21_P1,21,5,7,43.8,1,16,YouTube,T21,T21_S7
YouTube::@lourdesvelez3320,T21_P1,21,6,6,25.0,1,24,YouTube,T21,T21_S4
YouTube::@MaricarmenGarza-v3b,T21_P1,21,7,6,40.0,1,15,YouTube,T21,T21_S1
YouTube::@CandelarioCastillo-c2o,T21_P1,21,8,6,17.1,1,35,YouTube,T21,T04_S0
YouTube::@robertoespinosa7763,T21_P1,21,9,6,54.5,1,11,YouTube,T21,T21_S1
Twitter::@Agosita_,T21_P1,21,10,6,25.0,1,24,Twitter,T21,T21_S1
YouTube::@cinchvb2856,T21_P1,21,11,5,50.0,1,10,YouTube,T21,T21_S1
YouTube::@TanoLeónVázquez-r8i,T21_P1,21,12,5,29.4,1,17,YouTube,T21,T22_S4
Twitter::@DnielleCabrera,T21_P1,21,13,5,23.8,1,21,Twitter,T21,T21_S4
YouTube::@elizabethortega9506,T21_P1,21,14,5,38.5,1,13,YouTube,T21,T21_S1
YouTube::@FidelAye,T21_P1,21,15,5,26.3,1,19,YouTube,T14,T14_S0
YouTube::@ramonarturoneyoy,T21_P1,21,16,5,33.3,1,15,YouTube,T21,T21_S1
YouTube::@juanmanuelherediasilva9443,T21_P1,21,17,5,62.5,1,8,YouTube,T21,T21_S3
YouTube::@adolfolopez9991,T21_P1,21,18,4,19.0,4,21,YouTube,T21,T21_S6
Twitter::@gordametebocado,T21_P1,21,19,4,36.4,1,11,Twitter,T21,T04_S4
Twitter::@arturoavila_mx,T21_P1,21,20,4,57.1,1,7,Twitter,T21,T21_S3
YouTube::@LetyCharls,T21_P1,21,21,4,13.3,1,30,YouTube,T06,T06_S0
YouTube::@eiguajardo,T21_P1,21,22,4,13.3,2,30,YouTube,T06,T06_S2
YouTube::@gerardomarv.9732,T21_P1,21,23,4,30.8,1,13,YouTube,T21,T11_S5
YouTube::@Julio-l7r4e,T21_P1,21,24,4,19.0,3,21,YouTube,T06,T06_S11
YouTube::@PatriciaMunguia-t7y,T21_P1,21,25,4,66.7,2,6,YouTube,T21,T21_S3
YouTube::@andreaa567,T21_P1,21,26,4,23.5,1,17,YouTube,T21,T21_S1
YouTube::@hmmtj1,T21_P1,21,27,4,44.4,1,9,YouTube,T21,T21_S1
YouTube::@lolafarras3700,T21_P1,21,28,4,40.0,1,10,YouTube,T21,T21_S6
YouTube::@martincendejasmedrano1529,T21_P1,21,29,4,25.0,1,16,YouTube,T08,T05_S7
YouTube::@JeronimoGonzalezRomero-sr5sn,T21_P1,21,30,4,40.0,1,10,YouTube,T21,T21_S7
YouTube::@AngelicaGarcia-ng9jz,T21_P1,21,31,4,50.0,1,8,YouTube,T21,T21_S8
YouTube::@GarciaValent,T21_P1,21,32,4,18.2,2,22,YouTube,T21,T03_S3
YouTube::@FelisaSánchez-y5b,T21_P1,21,33,4,20.0,3,20,YouTube,T06,T21_S1
Twitter::@a_ravine88,T21_P1,21,34,3,18.8,2,16,Twitter,T21,T21_S6
YouTube::@JhonDothon,T21_P1,21,35,3,16.7,1,18,YouTube,T21,T21_S3
YouTube::@JGl3mil,T21_P1,21,36,3,21.4,2,14,YouTube,T06,T06_S0
YouTube::@JhanGoz-u8m3k,T21_P1,21,37,3,37.5,1,8,YouTube,T06,T15_S0
YouTube::@adrianaluis4987,T21_P1,21,38,3,50.0,1,6,YouTube,T21,T21_S1
YouTube::@RicharPerez-r1c5j,T21_P1,21,39,3,50.0,1,6,YouTube,T21,T21_S6
YouTube::@MiguelÁngelPalomares-v5t,T21_P1,21,40,3,18.8,1,16,YouTube,T22,T22_S0
YouTube::@LN16luznat,T21_P1,21,41,3,50.0,1,6,YouTube,T21,T21_S0
YouTube::@LeónGaldósEuzkadi,T21_P1,21,42,3,21.4,3,14,YouTube,T06,T06_S0
YouTube::@LuzmaríaAburto-w9e,T21_P1,21,43,3,33.3,1,9,YouTube,T21,T21_S3
YouTube::@MelchorMartinez-h2g,T21_P1,21,44,3,20.0,2,15,YouTube,T21,T10_S11
YouTube::@MiguelDiazSr,T21_P1,21,45,3,60.0,1,5,YouTube,T21,T21_S1
YouTube::@HipolitoGarciaMartinez-tz9cc,T21_P1,21,46,3,27.3,1,11,YouTube,T06,T06_S0
YouTube::@BrendaHernandez-nu9vj,T21_P1,21,47,3,37.5,1,8,YouTube,T21,T19_S6
YouTube::@AlejandroHernandez-l7x4r,T21_P1,21,48,3,15.8,1,19,YouTube,T21,T21_S8
YouTube::@HernestoCamposeco125,T21_P1,21,49,3,50.0,1,6,YouTube,T21,T08_S1
YouTube::@delfinoalvarado8783,T21_P1,21,50,3,42.9,2,7,YouTube,T21,T21_S8
YouTube::@biolvsr1046,T21_P1,21,51,3,14.3,2,21,YouTube,T06,T21_S1
YouTube::@azimut1343,T21_P1,21,52,3,60.0,1,5,YouTube,T21,T21_S1
YouTube::@haydeerosales9355,T21_P1,21,53,3,15.0,1,20,YouTube,T18,T18_S2
YouTube::@laetitiagtz-hp1jd,T21_P1,21,54,3,25.0,1,12,YouTube,T08,T08_S8
YouTube::@kynichjanaabpakal401,T21_P1,21,55,3,27.3,1,11,YouTube,T21,T14_S0
YouTube::@j.santaella9202,T21_P1,21,56,3,25.0,1,12,YouTube,T10,T10_S2
YouTube::@josezavala7968,T21_P1,21,57,3,21.4,1,14,YouTube,T21,T21_S1
YouTube::@manueldesantiago1677,T21_P1,21,58,3,23.1,1,13,YouTube,T21,T12_S6
YouTube::@manuelvazquez9862,T21_P1,21,59,3,50.0,1,6,YouTube,T21,T21_S8
YouTube::@luck5435,T21_P1,21,60,3,30.0,1,10,YouTube,T21,T06_S0
YouTube::@lucialeguizamon590,T21_P1,21,61,3,14.3,1,21,YouTube,T06,T21_S1
YouTube::@marthatrending,T21_P1,21,62,3,18.8,1,16,YouTube,T06,T21_S1
YouTube::@marioomd1232,T21_P1,21,63,3,27.3,1,11,YouTube,T21,T13_S4
YouTube::@peliculasgeniales1270,T21_P1,21,64,3,33.3,1,9,YouTube,T21,T21_S6
YouTube::@matilde2101,T21_P1,21,65,3,30.0,1,10,YouTube,T21,T21_S6
YouTube::@rakelt3199,T21_P1,21,66,3,21.4,1,14,YouTube,T21,T21_S1
YouTube::@raulmarttinez442,T21_P1,21,67,3,37.5,1,8,YouTube,T21,T10_S2
YouTube::@robertoperez-co5yj,T21_P1,21,68,3,25.0,1,12,YouTube,T06,T06_S2
YouTube::@susanavalencia964,T21_P1,21,69,3,50.0,1,6,YouTube,T21,T21_S2
Twitter::@AdriDelgadoRuiz,T21_P2,21,1,23,26.4,1,87,Twitter,T21,T21_S4
Twitter::@athendoflight,T21_P2,21,2,11,21.6,3,51,Twitter,T21,T07_S0
YouTube::@carlosmacedaramirez2941,T21_P2,21,3,9,16.4,1,55,YouTube,T21,T21_S4
YouTube::@martharodriguez7193,T21_P2,21,4,9,23.1,1,39,YouTube,T21,T21_S5
YouTube::@JesusRodriguez-rw6fy,T21_P2,21,5,8,40.0,1,20,YouTube,T21,T21_S5
YouTube::@leonardocisneros6189,T21_P2,21,6,8,15.1,1,53,YouTube,T21,T24_S0
YouTube::@chiliwilypb,T21_P2,21,7,7,100.0,1,7,YouTube,T21,T21_S5
YouTube::@CCC-di7to,T21_P2,21,8,7,36.8,3,19,YouTube,T21,T21_S3
YouTube::@miguelangelespinalacosta5951,T21_P2,21,9,7,35.0,2,20,YouTube,T21,T21_S3
YouTube::@DanielRuiz-k5d,T21_P2,21,10,7,26.9,3,26,YouTube,T21,T21_S1
Twitter::@azucenau,T21_P2,21,11,6,19.4,1,31,Twitter,T21,T21_S3
YouTube::@maye-lla007,T21_P2,21,12,6,33.3,1,18,YouTube,T21,T21_S2
Twitter::@art7951,T21_P2,21,13,6,31.6,2,19,Twitter,T21,T21_S3
YouTube::@Ma.EugeniaAlvarado,T21_P2,21,14,5,45.5,1,11,YouTube,T21,T21_S6
YouTube::@cartógrafos-f8w,T21_P2,21,15,5,62.5,1,8,YouTube,T21,T18_S0
Twitter::@JJDiazMachuca,T21_P2,21,16,5,19.2,1,26,Twitter,T07,T07_S6
YouTube::@JoséArturoMartinezRodrigue-u3q,T21_P2,21,17,5,38.5,1,13,YouTube,T21,T21_S0
YouTube::@chichotlaiye3994,T21_P2,21,18,5,45.5,1,11,YouTube,T21,T06_S1
YouTube::@mariamalagon1788,T21_P2,21,19,5,62.5,1,8,YouTube,T21,T21_S5
YouTube::@JuanFernandez-m8d,T21_P2,21,20,4,66.7,1,6,YouTube,T21,T21_S5
Facebook::Fidencio Rocha,T21_P2,21,21,4,22.2,3,18,Facebook,T22,T22_S3
YouTube::@unammexico-j2e,T21_P2,21,22,4,21.1,1,19,YouTube,T10,T10_S0
YouTube::@GilbertoSadot,T21_P2,21,23,4,15.4,2,26,YouTube,T02,T02_S1
YouTube::@araceliramirez5439,T21_P2,21,24,4,40.0,2,10,YouTube,T21,T21_S2
YouTube::@miguelangelleal451,T21_P2,21,25,4,26.7,1,15,YouTube,T22,T22_S3
YouTube::@albertootero704,T21_P2,21,26,4,30.8,1,13,YouTube,T21,T21_S2
YouTube::@LolaMacias-i6k,T21_P2,21,27,4,80.0,1,5,YouTube,T21,T21_S2
YouTube::@MartinGonzalezCordero-w8h,T21_P2,21,28,4,30.8,1,13,YouTube,T21,T21_S5
YouTube::@JavierPartida-w7m,T21_P2,21,29,4,50.0,1,8,YouTube,T21,T21_S5
YouTube::@IsmaelHernandez-x6b,T21_P2,21,30,4,57.1,1,7,YouTube,T21,T04_S0
YouTube::@PlanosARCOS,T21_P2,21,31,4,30.8,1,13,YouTube,T21,T21_S7
YouTube::@IsraelMartinez-p5w,T21_P2,21,32,3,27.3,2,11,YouTube,T06,T06_S2
YouTube::@JB2026ftu,T21_P2,21,33,3,21.4,2,14,YouTube,T21,T14_S0
YouTube::@ALEJANDROINZUNZAMOYA,T21_P2,21,34,3,50.0,1,6,YouTube,T21,T21_S3
Twitter::@licperez01,T21_P2,21,35,3,17.6,2,17,Twitter,T21,T21_S6
Twitter::@YUMARE20,T21_P2,21,36,3,18.8,2,16,Twitter,T21,T21_S2
YouTube::@AnaGarcia-bl7im,T21_P2,21,37,3,42.9,1,7,YouTube,T21,T21_S7
YouTube::@JuanIgnacioMendozaChávez-l8z2p,T21_P2,21,38,3,42.9,2,7,YouTube,T21,T21_S5
YouTube::@VeronicaMendez-t8o,T21_P2,21,39,3,13.0,4,23,YouTube,T06,T06_S0
YouTube::@anateresa3478,T21_P2,21,40,3,60.0,1,5,YouTube,T21,T21_S5
YouTube::@TitoOtero-u4q,T21_P2,21,41,3,50.0,1,6,YouTube,T21,T21_S5
YouTube::@JulioCesar-z9i2l,T21_P2,21,42,3,27.3,1,11,YouTube,T21,T21_S3
YouTube::@OmarCuriel-x2i,T21_P2,21,43,3,50.0,1,6,YouTube,T21,T07_S6
YouTube::@RaulCoronadoMartínez-v8t6d,T21_P2,21,44,3,23.1,1,13,YouTube,T21,T21_S5
YouTube::@SalvadorMondragon-t7b2m,T21_P2,21,45,3,37.5,1,8,YouTube,T21,T21_S5
YouTube::@mariadelsocorrorangel3725,T21_P2,21,46,3,37.5,1,8,YouTube,T21,T21_S5
YouTube::@isabeloliveraibarra3145,T21_P2,21,47,3,30.0,1,10,YouTube,T21,T21_S5
YouTube::@eliseosanchez6616,T21_P2,21,48,3,50.0,1,6,YouTube,T21,T21_S2
YouTube::@nenajaime7967,T21_P2,21,49,3,30.0,3,10,YouTube,T08,T08_S7
YouTube::@pg-nl7fo,T21_P2,21,50,3,25.0,3,12,YouTube,T21,T08_S4
YouTube::@teresitacancela7956,T21_P2,21,51,3,37.5,1,8,YouTube,T21,T21_S5
YouTube::@trigger-strider015,T21_P2,21,52,3,27.3,1,11,YouTube,T21,T18_S2
YouTube::@yotaroukauka,T21_P2,21,53,3,17.6,1,17,YouTube,T21,T22_S0
Twitter::@MonicaVTampico,T22_P1,22,1,28,21.2,8,132,Twitter,T22,T22_S2
Twitter::@TampicoGob,T22_P1,22,2,15,44.1,2,34,Twitter,T22,T22_S1
YouTube::@IlceMontano,T22_P1,22,3,11,19.6,1,56,YouTube,T22,T13_S1
YouTube::@aracelibenitez9148,T22_P1,22,4,11,20.4,1,54,YouTube,T22,T22_S7
Twitter::@laexpresionmx,T22_P1,22,5,10,16.1,7,62,Twitter,T07,T07_S0
YouTube::@CristianJonathanRodríguezR-d4v,T22_P1,22,6,9,15.8,1,57,YouTube,T22,T17_S5
YouTube::@arturorodriguez3535,T22_P1,22,7,6,46.2,1,13,YouTube,T22,T22_S7
YouTube::@MiguelÁngelPalomares-v5t,T22_P1,22,8,6,37.5,1,16,YouTube,T22,T22_S0
YouTube::@MariaCoreyLoyaReyes,T22_P1,22,9,5,41.7,1,12,YouTube,T22,T22_S0
YouTube::@viridianasanchez851,T22_P1,22,10,5,13.2,5,38,YouTube,T03,T03_S3
YouTube::@ramonchavezgarcia1367,T22_P1,22,11,5,33.3,1,15,YouTube,T22,T22_S2
YouTube::@danielalfonso8677,T22_P1,22,12,5,17.9,2,28,YouTube,T02,T02_S8
TikTok::info7tamps,T22_P1,22,13,5,16.7,1,30,TikTok,T22,T22_S2
YouTube::@draalmaelenajoyacervera3437,T22_P1,22,14,4,16.0,1,25,YouTube,T06,T22_S0
YouTube::@camiloromero9971,T22_P1,22,15,4,25.0,1,16,YouTube,T22,T03_S2
YouTube::@GilbertoSadot,T22_P1,22,16,4,15.4,2,26,YouTube,T02,T02_S1
YouTube::@melcortes3963,T22_P1,22,17,4,13.3,1,30,YouTube,T06,T06_S0
YouTube::@josedejesuagonzalez7271,T22_P1,22,18,4,44.4,1,9,YouTube,T22,T22_S7
Twitter::@OlveraPablo15,T22_P1,22,19,4,44.4,1,9,Twitter,T22,T22_S5
Twitter::@SEGIAGUA,T22_P1,22,20,4,25.0,2,16,Twitter,T22,T02_S6
YouTube::@DaFalcón-m7h,T22_P1,22,21,4,80.0,1,5,YouTube,T22,T22_S7
YouTube::@Graciela-b1l6n,T22_P1,22,22,4,33.3,1,12,YouTube,T22,T22_S5
YouTube::@heliosteran7144,T22_P1,22,23,4,14.8,1,27,YouTube,T22,T02_S1
YouTube::@Elena-123-t4o,T22_P1,22,24,4,28.6,1,14,YouTube,T22,T22_S7
Twitter::@soy24siete,T22_P1,22,25,3,14.3,2,21,Twitter,T02,T02_S4
Facebook::Amalia Avalos,T22_P1,22,26,3,37.5,1,8,Facebook,T22,T22_S7
YouTube::@CaroDiaz-m3g,T22_P1,22,27,3,13.0,1,23,YouTube,T06,T04_S1
Twitter::@ae_informativo,T22_P1,22,28,3,15.8,2,19,Twitter,T19,T03_S1
Twitter::@AgenciaOCNLD,T22_P1,22,29,3,15.0,3,20,Twitter,T19,T09_S1
YouTube::@biolvsr1046,T22_P1,22,30,3,14.3,2,21,YouTube,T06,T21_S1
YouTube::@abelperezhernandez287,T22_P1,22,31,3,13.6,1,22,YouTube,T08,T04_S9
YouTube::@alexvillalpando3710,T22_P1,22,32,3,18.8,1,16,YouTube,T22,T22_S0
YouTube::@PedroEspitia-p2f,T22_P1,22,33,3,27.3,1,11,YouTube,T22,T22_S0
YouTube::@JesusAlejandrobg1,T22_P1,22,34,3,17.6,1,17,YouTube,T06,T06_S0
YouTube::@karenchic4860,T22_P1,22,35,3,15.8,1,19,YouTube,T05,T14_S1
YouTube::@juliomenaarroyo1098,T22_P1,22,36,3,33.3,1,9,YouTube,T22,T22_S0
YouTube::@jorgeaguilar5122,T22_P1,22,37,3,25.0,1,12,YouTube,T22,T22_S4
YouTube::@mariluroman5709,T22_P1,22,38,3,15.8,2,19,YouTube,T06,T06_S5
YouTube::@mamarodriguez9122,T22_P1,22,39,3,23.1,1,13,YouTube,T06,T22_S7
YouTube::@reystarkbanner207,T22_P1,22,40,3,33.3,1,9,YouTube,T22,T22_S0
YouTube::@raulalejo4183,T22_P1,22,41,3,17.6,1,17,YouTube,T22,T05_S5
YouTube::@rojoazul1687,T22_P1,22,42,3,23.1,1,13,YouTube,T22,T22_S7
YouTube::@rosalbapaniagua9243,T22_P1,22,43,3,23.1,1,13,YouTube,T06,T03_S5
YouTube::@tapatia6829,T22_P1,22,44,3,21.4,3,14,YouTube,T10,T10_S2
YouTube::@yotaroukauka,T22_P1,22,45,3,17.6,1,17,YouTube,T21,T22_S0
Facebook::Delicias Mamam,T22_P2,22,1,11,28.2,11,39,Facebook,T22,T22_S3
Facebook::Ana Yuliana Mar Torres,T22_P2,22,2,10,47.6,6,21,Facebook,T22,T22_S3
Facebook::Turismo Tampico,T22_P2,22,3,8,30.8,16,26,Facebook,T22,T22_S3
Facebook::Linda Valdez Cruz,T22_P2,22,4,7,41.2,3,17,Facebook,T22,T22_S3
YouTube::@RuthOvalle-b5f,T22_P2,22,5,6,46.2,1,13,YouTube,T22,T22_S3
Facebook::Myrna Leticia Hernandez,T22_P2,22,6,6,37.5,6,16,Facebook,T22,T22_S3
YouTube::@miguelangelleal451,T22_P2,22,7,6,40.0,1,15,YouTube,T22,T22_S3
Facebook::Letty Aguilar,T22_P2,22,8,6,75.0,3,8,Facebook,T22,T22_S3
Facebook::Luis Loaiza,T22_P2,22,9,5,45.5,6,11,Facebook,T22,T22_S3
Facebook::Ana Laura E P,T22_P2,22,10,5,26.3,12,19,Facebook,T16,T16_S0
Facebook::Fidencio Rocha,T22_P2,22,11,5,27.8,3,18,Facebook,T22,T22_S3
Facebook::Cornelio Lopez,T22_P2,22,12,5,55.6,1,9,Facebook,T22,T22_S3
Facebook::Mari Mrm,T22_P2,22,13,5,71.4,3,7,Facebook,T22,T22_S3
Instagram::kiosquitometro,T22_P2,22,14,4,20.0,2,20,Instagram,T22,T22_S3
Facebook::Irene Almendarez Moreno,T22_P2,22,15,4,66.7,5,6,Facebook,T22,T22_S3
Facebook::Ber Joss,T22_P2,22,16,4,57.1,3,7,Facebook,T22,T22_S3
Facebook::Javier Meraz,T22_P2,22,17,4,26.7,5,15,Facebook,T22,T22_S3
Facebook::Veronica Huerta,T22_P2,22,18,4,22.2,2,18,Facebook,T22,T16_S5
YouTube::@miguelangelespinalacosta5951,T22_P2,22,19,4,20.0,2,20,YouTube,T21,T21_S3
Facebook::Alexis Rocha,T22_P2,22,20,3,60.0,1,5,Facebook,T22,T22_S4
Facebook::Jesus Sobrevilla,T22_P2,22,21,3,50.0,1,6,Facebook,T22,T22_S3
Facebook::Arturo Garibay,T22_P2,22,22,3,23.1,3,13,Facebook,T22,T22_S3
Facebook::Francisco Adrian Pallares Martinez,T22_P2,22,23,3,20.0,7,15,Facebook,T16,T16_S0
Facebook::Aurelio Cantú D,T22_P2,22,24,3,27.3,2,11,Facebook,T22,T22_S3
Facebook::Deniss Rangel,T22_P2,22,25,3,27.3,3,11,Facebook,T22,T22_S3
Twitter::@MarianaSot9eis,T22_P2,22,26,3,15.8,2,19,Twitter,T17,T17_S0
Facebook::Veronica Arriaga,T22_P2,22,27,3,60.0,4,5,Facebook,T22,T22_S3
Facebook::Patito Sanchez,T22_P2,22,28,3,50.0,3,6,Facebook,T22,T22_S3
YouTube::@CarmenTou,T22_P2,22,29,3,17.6,4,17,YouTube,T22,T22_S5
YouTube::@chimichurri260,T22_P2,22,30,3,21.4,3,14,YouTube,T06,T22_S3
YouTube::@TanoLeónVázquez-r8i,T22_P2,22,31,3,17.6,1,17,YouTube,T21,T22_S4
YouTube::@josuereyes7524,T22_P2,22,32,3,33.3,1,9,YouTube,T22,T02_S8
YouTube::@gracielamora2894,T22_P2,22,33,3,60.0,1,5,YouTube,T22,T22_S3
Twitter::@P_Civil_Magazin,T23_P1,23,1,10,45.5,2,22,Twitter,T23,T23_S1
Twitter::@mariolealmx,T23_P1,23,2,7,13.7,3,51,Twitter,T07,T07_S3
YouTube::@GerardoAgustínGuzmánRíos-o8r,T23_P1,23,3,7,36.8,1,19,YouTube,T23,T23_S6
Twitter::@2ositoo,T23_P1,23,4,6,12.0,2,50,Twitter,T04,T04_S1
TikTok::prevenciondelitotampico,T23_P1,23,5,5,13.5,1,37,TikTok,T07,T18_S2
Twitter::@AISportPredicts,T23_P1,23,6,3,30.0,1,10,Twitter,T23,T23_S8
Instagram::kiosquitometro,T23_P1,23,7,3,15.0,2,20,Instagram,T22,T22_S3
Facebook::Abby Brito,T23_P1,23,8,3,33.3,1,9,Facebook,T23,T23_S3
Twitter::@SEGIAGUA,T23_P1,23,9,3,18.8,2,16,Twitter,T22,T02_S6
Twitter::@dfocovi,T23_P1,23,10,3,33.3,1,9,Twitter,T23,T23_S0
YouTube::@choche9068,T23_P1,23,11,3,60.0,1,5,YouTube,T23,T23_S9
YouTube::@draalmaelenajoyacervera3437,T23_P1,23,12,3,12.0,1,25,YouTube,T06,T22_S0
YouTube::@mimimorelos,T23_P1,23,13,3,12.5,2,24,YouTube,T06,T06_S0
Instagram::ricafergo,T24_P1,24,1,11,24.4,1,45,Instagram,T24,T18_S0
YouTube::@rubenchavarriamarquez9084,T24_P1,24,2,9,13.8,1,65,YouTube,T24,T24_S6
YouTube::@martinvillanueva8442,T24_P1,24,3,8,12.3,1,65,YouTube,T24,T24_S3
YouTube::@enahu91,T24_P1,24,4,7,14.3,1,49,YouTube,T10,T07_S1
YouTube::@Iztacalquense,T24_P1,24,5,6,12.5,2,48,YouTube,T02,T02_S1
YouTube::@Macon-xh5ik,T24_P1,24,6,4,15.4,1,26,YouTube,T24,T04_S0
YouTube::@joseangelmatias1466,T24_P1,24,7,4,17.4,1,23,YouTube,T24,T18_S1
YouTube::@SansonMartinez-n7p,T24_P1,24,8,3,42.9,1,7,YouTube,T24,T24_S0
